target,k_calibration,model,n,mae,rmse,pearson,spearman,ccc,y_true_mean,y_true_std,y_pred_mean,y_pred_std,residual_mean,residual_std,stimulus_rmse_reference,lift_vs_stimulus_rmse,locked_reference_model,locked_reference_rmse,lift_vs_locked_reference_rmse,rmse_wins_vs_locked,rmse_losses_vs_locked,rmse_win_margin_vs_locked,mean_delta_rmse_model_minus_locked,median_delta_rmse_model_minus_locked,worst_regression_delta_rmse,best_gain_delta_rmse
arousal,4,bias_huber,176400,1.5182700711400352,1.9206957860809997,0.6674749411244305,0.6684158784909316,0.656920837492385,4.307222222222222,2.5145634754683037,4.265869540426503,2.1043031210396506,0.041352681795719964,1.920250571768594,1.9438976177651741,0.023201831684174445,bias_shrink4,1.803261391817789,-0.11743439426321056,7,56,-49,0.10798198043087207,0.1303656976537526,0.2991650205942449,-0.3986104074496697
arousal,4,affine_residual_ridge4,176400,1.4763493219439163,1.9219847163372963,0.675245974926021,0.6733090431076855,0.6693311907600206,4.307222222222222,2.5145634754683037,4.298145364294013,2.201877172111225,0.009076857928209104,1.9219632828137763,1.9438976177651741,0.02191290142787783,bias_shrink4,1.803261391817789,-0.11872332451950718,15,48,-33,0.09649151936914933,0.15299629538205672,0.5196428274473486,-0.6915706028436652
arousal,4,bias_median,176400,1.5317944005559214,1.9406251780088168,0.6619175816324738,0.6629809868286413,0.6523722768946768,4.307222222222222,2.5145634754683037,4.252695852534562,2.1230875374317892,0.05452636968766001,1.939859004291404,1.9438976177651741,0.0032724397563572705,bias_shrink4,1.803261391817789,-0.13736378619102774,7,56,-49,0.12682163121617993,0.14543433528734906,0.3588421020536354,-0.3903042233492213
arousal,4,stimulus_only,176400,1.579931607051423,1.9438976177651741,0.6345048928668424,0.598735567696634,0.5795186169321915,4.307222222222222,2.5145634754683037,4.306666666666667,1.6320739053072966,0.0005555555555555247,1.9438975383777672,1.9438976177651741,0.0,bias_shrink4,1.803261391817789,-0.140636225947385,28,35,-7,0.12272844836292016,0.012044675695445761,1.2731923990320828,-0.10424761912859903
arousal,8,stimulus_only,151200,1.5797481438812084,1.9431588530362547,0.6346526872870675,0.5990258690091764,0.5797835914814322,4.30667328042328,2.513988465966169,4.30846336832224,1.6326012507938776,-0.0017900878989588957,1.9431580284985794,1.9431588530362547,0.0,bias_shrink4,1.7662446364822941,-0.17691421655396056,27,36,-9,0.1596280258176331,0.025804185449824768,1.5554916502738583,-0.10897531928508952
arousal,16,stimulus_only,100800,1.5820578917050692,1.9459437177050949,0.6345779325876441,0.599322970548155,0.5793139465486897,4.319345238095238,2.51743972040842,4.312817940348182,1.6320835148281267,0.006527297747055789,1.945932770385464,1.9459437177050949,0.0,bias_shrink4,1.7343610762407864,-0.2115826414643085,25,38,-13,0.19603142966232123,0.055683046905093736,1.7715622904524229,-0.07441902004297019
arousal,2,bias_huber,189000,1.632979518689196,2.0700221699480252,0.6262754185332065,0.6277580315994004,0.622135338129212,4.307597883597883,2.514008887188597,4.3191548045741595,2.2404559811560945,-0.01155692097627582,2.0699899085874502,1.9435688697160587,-0.12645330023196655,bias_shrink4,1.8481950495622332,-0.221827120385792,7,56,-49,0.21016236789440032,0.24634738718759253,0.5844223033007698,-0.6043863934367912
arousal,2,bias_mean,189000,1.632979518689196,2.0700221699480252,0.6262754185332065,0.6277580315994004,0.622135338129212,4.307597883597883,2.514008887188597,4.3191548045741595,2.2404559811560945,-0.01155692097627582,2.0699899085874502,1.9435688697160587,-0.12645330023196655,bias_shrink4,1.8481950495622332,-0.221827120385792,7,56,-49,0.21016236789440032,0.24634738718759253,0.5844223033007698,-0.6043863934367912
arousal,2,bias_median,189000,1.632979518689196,2.0700221699480252,0.6262754185332065,0.6277580315994004,0.622135338129212,4.307597883597883,2.514008887188597,4.3191548045741595,2.2404559811560945,-0.01155692097627582,2.0699899085874502,1.9435688697160587,-0.12645330023196655,bias_shrink4,1.8481950495622332,-0.221827120385792,7,56,-49,0.21016236789440032,0.24634738718759253,0.5844223033007698,-0.6043863934367912
arousal,2,bias_trimmed_mean,189000,1.632979518689196,2.0700221699480252,0.6262754185332065,0.6277580315994004,0.622135338129212,4.307597883597883,2.514008887188597,4.3191548045741595,2.2404559811560945,-0.01155692097627582,2.0699899085874502,1.9435688697160587,-0.12645330023196655,bias_shrink4,1.8481950495622332,-0.221827120385792,7,56,-49,0.21016236789440032,0.24634738718759253,0.5844223033007698,-0.6043863934367912
