target,k_calibration,model,label_policy,binary_n,accuracy,balanced_accuracy,macro_f1,auroc,n_low,n_high,true_high_rate,pred_high_rate
arousal,2,bias_shrink4,midpoint_as_low,4800,0.6804166666666667,0.6776123655531021,0.6753439153439154,0.7500753258779115,2780,2020,0.42083333333333334,0.45416666666666666
arousal,2,bias_shrink4,midpoint_as_high,4800,0.6925,0.6943975167461752,0.6923610818010008,0.7670662843208783,2306,2494,0.5195833333333333,0.45916666666666667
arousal,2,bias_shrink4,discard_midpoint,4326,0.7052704576976422,0.7024569998196697,0.7029174378547166,0.7796767794732639,2306,2020,0.4669440591770689,0.4440591770688858
arousal,2,bias_shrink8,midpoint_as_low,4800,0.6583333333333333,0.6514424104280931,0.6508221293604651,0.7043429909537716,2780,2020,0.42083333333333334,0.4325
arousal,2,bias_shrink8,midpoint_as_high,4800,0.67125,0.6740955396159803,0.6705452757539174,0.7307773695898778,2306,2494,0.5195833333333333,0.43416666666666665
arousal,2,bias_shrink8,discard_midpoint,4326,0.6826167360147942,0.6779846805148858,0.6783715749601714,0.7361116716615287,2306,2020,0.4669440591770689,0.41816920943134533
arousal,2,bias_trimmed_mean,midpoint_as_low,4800,0.75375,0.7525607236982691,0.7497346311938209,0.8337463494550894,2780,2020,0.42083333333333334,0.4525
arousal,2,bias_trimmed_mean,midpoint_as_high,4800,0.735,0.7367666788844832,0.7349300049544333,0.819771788806579,2306,2494,0.5195833333333333,0.46416666666666667
arousal,2,bias_trimmed_mean,discard_midpoint,4326,0.7704576976421637,0.7688820811829665,0.7691708633022974,0.8521208126883807,2306,2020,0.4669440591770689,0.45839112343966715
arousal,2,kernel_residual_shrink4,midpoint_as_low,4800,0.663125,0.6596392193176153,0.6576502419265449,0.7246067205641428,2780,2020,0.42083333333333334,0.4527083333333333
arousal,2,kernel_residual_shrink4,midpoint_as_high,4800,0.678125,0.6802537712365706,0.677877690037286,0.7464384601099882,2306,2494,0.5195833333333333,0.4527083333333333
arousal,2,kernel_residual_shrink4,discard_midpoint,4326,0.6893203883495146,0.6861145698264536,0.6865595942519019,0.7555235803285446,2306,2020,0.4669440591770689,0.439204808136847
arousal,2,stimulus_only,midpoint_as_low,4800,0.611875,0.6053119880333357,0.6044186871472657,0.6089588823990313,2780,2020,0.42083333333333334,0.441875
arousal,2,stimulus_only,midpoint_as_high,4800,0.6160416666666667,0.6178952643325768,0.6158362290876124,0.6502041152017226,2306,2494,0.5195833333333333,0.45729166666666665
arousal,2,stimulus_only,discard_midpoint,4326,0.6310679611650486,0.6269003374752046,0.6269958701180098,0.6427033867740634,2306,2020,0.4669440591770689,0.42857142857142855
arousal,4,affine_residual_ridge1,midpoint_as_low,4480,0.7607142857142857,0.7592526794851575,0.7565489417450313,0.8277149903686426,2599,1881,0.4198660714285714,0.44933035714285713
arousal,4,affine_residual_ridge1,midpoint_as_high,4480,0.7363839285714285,0.7382518822306297,0.7360920050723758,0.8103830578993035,2167,2313,0.5162946428571429,0.4504464285714286
arousal,4,affine_residual_ridge1,discard_midpoint,4048,0.775197628458498,0.7735436113742284,0.7738193128421864,0.8433455336401442,2167,1881,0.46467391304347827,0.45726284584980237
arousal,4,affine_residual_ridge4,midpoint_as_low,4480,0.7674107142857143,0.7676677673640069,0.7639298845217751,0.8469979559062405,2599,1881,0.4198660714285714,0.45870535714285715
