target,block,k_calibration,model,label_policy,binary_n,accuracy,balanced_accuracy,macro_f1,auroc,n_low,n_high,true_high_rate,pred_high_rate,lift_vs_fewshot_accuracy,lift_vs_fewshot_balanced_accuracy,lift_vs_fewshot_macro_f1,lift_vs_fewshot_auroc,fewshot_reference_model
valence,emg_existing_22,16,stimulus_plus_fewshot_bias,midpoint_as_high,100800,0.887609126984127,0.8964625239696173,0.8855616280923091,0.9565300852581937,40377,60423,0.5994345238095238,0.5343253968253968,-0.00015873015873013596,-0.00026386528654520625,-0.00017641651959166005,-0.0008461195833902035,stimulus_plus_fewshot_bias_shrink4
valence,emg_existing_22,16,stimulus_plus_fewshot_bias,discard_midpoint,83290,0.954304238203866,0.9539120321392889,0.9542237739977941,0.9837423034872765,40377,42913,0.515223916436547,0.5267018849801897,-0.0009845119462120744,-0.0009781074390347033,-0.0009853395085865913,-0.00035308514757326215,stimulus_plus_fewshot_bias_shrink4
valence,emg_existing_22,16,stimulus_plus_fewshot_bias_plus_physio,midpoint_as_low,100800,0.8625198412698413,0.8758315695252556,0.8622940132856032,0.9492466169597011,57887,42913,0.4257242063492063,0.533779761904762,-0.002182539682539675,-0.0022287759078876146,-0.0021859065810914124,-0.0014969305858573145,stimulus_plus_fewshot_bias_shrink4
valence,emg_existing_22,16,stimulus_plus_fewshot_bias_plus_physio,midpoint_as_high,100800,0.8871230158730159,0.8960693741118575,0.8850837060436988,0.956630878000465,40377,60423,0.5994345238095238,0.533779761904762,-0.000644841269841212,-0.0006570151443050509,-0.000654338568201962,-0.0007453268411189429,stimulus_plus_fewshot_bias_shrink4
valence,emg_existing_22,16,stimulus_plus_fewshot_bias_plus_physio,discard_midpoint,83290,0.9536198823388162,0.9532486295344171,0.9535409541441966,0.9835883929563796,40377,42913,0.515223916436547,0.5259935166286469,-0.0016688678112618538,-0.0016415100439064467,-0.0016681593621841184,-0.0005069956784702345,stimulus_plus_fewshot_bias_shrink4
valence,emg_existing_22,16,stimulus_plus_fewshot_bias_shrink4,midpoint_as_low,100800,0.864702380952381,0.8780603454331433,0.8644799198666946,0.9507435475455585,57887,42913,0.4257242063492063,0.5337599206349206,0.0,0.0,0.0,0.0,stimulus_plus_fewshot_bias_shrink4
valence,emg_existing_22,16,stimulus_plus_fewshot_bias_shrink4,midpoint_as_high,100800,0.8877678571428571,0.8967263892561625,0.8857380446119008,0.9573762048415839,40377,60423,0.5994345238095238,0.5338492063492063,0.0,0.0,0.0,0.0,stimulus_plus_fewshot_bias_shrink4
valence,emg_existing_22,16,stimulus_plus_fewshot_bias_shrink4,discard_midpoint,83290,0.9552887501500781,0.9548901395783236,0.9552091135063807,0.9840953886348498,40377,42913,0.515223916436547,0.5269420098451194,0.0,0.0,0.0,0.0,stimulus_plus_fewshot_bias_shrink4
valence,emg_existing_22,16,stimulus_plus_fewshot_bias_shrink4_plus_physio,midpoint_as_low,100800,0.8638194444444445,0.8771409081889909,0.8635943217919331,0.9502525286139988,57887,42913,0.4257242063492063,0.5336507936507936,-0.0008829365079364715,-0.0009194372441523324,-0.0008855980747615178,-0.0004910189315596725,stimulus_plus_fewshot_bias_shrink4
valence,emg_existing_22,16,stimulus_plus_fewshot_bias_shrink4_plus_physio,midpoint_as_high,100800,0.887609126984127,0.8966022059280103,0.8855826001255711,0.9574902789328023,40377,60423,0.5994345238095238,0.5336507936507936,-0.00015873015873013596,-0.00012418332815222755,-0.0001554444863296478,0.00011407409121833023,stimulus_plus_fewshot_bias_shrink4
