epoch,train_loss,val_rmse_scaled,augmentation_config,stage,test_subject,target,y_fit_mean,y_fit_std,early_stop,y_outer_mean,y_outer_std
4,0.40231200997476224,1.1271818636241246,gain_0p10,inner,3,arousal,-1.644774851296528e-17,1.9206108390342953,,,
5,0.3839970104120396,1.2391684902388957,gain_0p10,inner,3,arousal,-1.644774851296528e-17,1.9206108390342953,,,
6,0.36567837524193303,1.2138090077445336,gain_0p10,inner,3,arousal,-1.644774851296528e-17,1.9206108390342953,,,
7,0.3387580651927877,1.2464465841906387,gain_0p10,inner,3,arousal,-1.644774851296528e-17,1.9206108390342953,,,
8,0.309032684399022,1.267615519622208,gain_0p10,inner,3,arousal,-1.644774851296528e-17,1.9206108390342953,,,
9,0.2826014517082108,1.330019825496374,gain_0p10,inner,3,arousal,-1.644774851296528e-17,1.9206108390342953,True,,
1,0.4445680913425261,,gain_0p10,final,3,arousal,,,,2.865091676452017e-17,1.9459122563827091
1,0.43523033846307685,1.2115138091092246,gain_0p10,inner,5,arousal,1.644774851296528e-17,1.9108781081428043,,,
2,0.4292323247150139,1.222428701818106,gain_0p10,inner,5,arousal,1.644774851296528e-17,1.9108781081428043,,,
3,0.41879716570730563,1.1922942203648856,gain_0p10,inner,5,arousal,1.644774851296528e-17,1.9108781081428043,,,
