target,block,test_subject,k_calibration,repeat,alpha,calibration_n,eval_n,bias_raw,bias_shrink,physio_pred_std_eval
arousal,emg_lagged_interaction_experimental,3,4,9,10.0,4,28,-2.3333333333333335,-1.1666666666666667,0.17806460026659596
arousal,emg_lagged_interaction_experimental,3,4,10,10.0,4,28,-2.5,-1.25,0.17106989352572835
arousal,emg_lagged_interaction_experimental,3,4,11,10.0,4,28,-2.0833333333333335,-1.0416666666666667,0.17084763723533217
arousal,emg_lagged_interaction_experimental,3,4,12,10.0,4,28,-2.5,-1.25,0.1685029498979807
arousal,emg_lagged_interaction_experimental,3,4,13,10.0,4,28,-0.6666666666666666,-0.3333333333333333,0.1703825116459233
arousal,emg_lagged_interaction_experimental,3,4,14,10.0,4,28,-2.75,-1.375,0.17521037968282072
arousal,emg_lagged_interaction_experimental,3,4,15,10.0,4,28,-2.916666666666667,-1.4583333333333335,0.1657694734838043
arousal,emg_lagged_interaction_experimental,3,4,16,10.0,4,28,-2.583333333333333,-1.2916666666666665,0.16843737380489476
arousal,emg_lagged_interaction_experimental,3,4,17,10.0,4,28,-2.0,-1.0,0.16566757406130164
arousal,emg_lagged_interaction_experimental,3,4,18,10.0,4,28,-2.5833333333333335,-1.2916666666666667,0.17638815798245994
arousal,emg_lagged_interaction_experimental,3,4,19,10.0,4,28,-2.5833333333333335,-1.2916666666666667,0.17004862799687318
arousal,emg_lagged_interaction_experimental,3,16,0,10.0,16,16,-1.8125,-1.4500000000000002,0.17785674465092155
arousal,emg_lagged_interaction_experimental,3,16,1,10.0,16,16,-2.354166666666667,-1.8833333333333337,0.14917245661856687
arousal,emg_lagged_interaction_experimental,3,16,2,10.0,16,16,-2.395833333333333,-1.9166666666666665,0.16622024658110476
arousal,emg_lagged_interaction_experimental,3,16,3,10.0,16,16,-2.479166666666667,-1.9833333333333336,0.15206478806592197
arousal,emg_lagged_interaction_experimental,3,16,4,10.0,16,16,-2.7916666666666665,-2.2333333333333334,0.164420336809705
arousal,emg_lagged_interaction_experimental,3,16,5,10.0,16,16,-2.229166666666667,-1.7833333333333337,0.14459817306591286
arousal,emg_lagged_interaction_experimental,3,16,6,10.0,16,16,-2.604166666666667,-2.0833333333333335,0.17457189753251343
arousal,emg_lagged_interaction_experimental,3,16,7,10.0,16,16,-2.5625,-2.0500000000000003,0.14903351246655194
arousal,emg_lagged_interaction_experimental,3,16,8,10.0,16,16,-1.9166666666666667,-1.5333333333333334,0.15667149357561574
arousal,emg_lagged_interaction_experimental,3,16,9,10.0,16,16,-1.6458333333333335,-1.3166666666666669,0.15772155445581218
arousal,emg_lagged_interaction_experimental,3,16,10,10.0,16,16,-2.645833333333333,-2.1166666666666667,0.18180111444785055
arousal,emg_lagged_interaction_experimental,3,16,11,10.0,16,16,-2.1458333333333335,-1.7166666666666668,0.14947320668715283
arousal,emg_lagged_interaction_experimental,3,16,12,10.0,16,16,-1.9583333333333335,-1.5666666666666669,0.15567590808175208
arousal,emg_lagged_interaction_experimental,3,16,13,10.0,16,16,-2.708333333333333,-2.1666666666666665,0.16277194983081353
arousal,emg_lagged_interaction_experimental,3,16,14,10.0,16,16,-2.0,-1.6,0.17367537063284508
arousal,emg_lagged_interaction_experimental,3,16,15,10.0,16,16,-2.0625,-1.6500000000000001,0.15446712855604958
arousal,emg_lagged_interaction_experimental,3,16,16,10.0,16,16,-2.1666666666666665,-1.7333333333333334,0.18686953119856617
arousal,emg_lagged_interaction_experimental,3,16,17,10.0,16,16,-2.5208333333333335,-2.016666666666667,0.2025287194590179
arousal,emg_lagged_interaction_experimental,3,16,18,10.0,16,16,-2.8125,-2.25,0.17273111394130541
arousal,emg_lagged_interaction_experimental,3,16,19,10.0,16,16,-2.291666666666667,-1.8333333333333337,0.17063584738300744
arousal,emg_lagged_interaction_experimental,5,0,0,100.0,0,32,0.0,0.0,0.0964840684003453
arousal,emg_lagged_interaction_experimental,5,4,0,100.0,4,28,0.9166666666666667,0.45833333333333337,0.09246757907278919
arousal,emg_lagged_interaction_experimental,5,4,1,100.0,4,28,1.5,0.75,0.10134367720660663
arousal,emg_lagged_interaction_experimental,5,4,2,100.0,4,28,-1.0833333333333335,-0.5416666666666667,0.09252635767174514
arousal,emg_lagged_interaction_experimental,5,4,3,100.0,4,28,0.5,0.25,0.08388274103153737
arousal,emg_lagged_interaction_experimental,5,4,4,100.0,4,28,1.5,0.75,0.09695113639132485
arousal,emg_lagged_interaction_experimental,5,4,5,100.0,4,28,-0.2500000000000001,-0.12500000000000006,0.09434163379482244
arousal,emg_lagged_interaction_experimental,5,4,6,100.0,4,28,1.0,0.5,0.09646418771603252
arousal,emg_lagged_interaction_experimental,5,4,7,100.0,4,28,0.6666666666666667,0.33333333333333337,0.09961909589300251
arousal,emg_lagged_interaction_experimental,5,4,8,100.0,4,28,0.25,0.125,0.09572117812724086
arousal,emg_lagged_interaction_experimental,5,4,9,100.0,4,28,1.75,0.875,0.09564140641480043
arousal,emg_lagged_interaction_experimental,5,4,10,100.0,4,28,0.5000000000000002,0.2500000000000001,0.09009437381530472
arousal,emg_lagged_interaction_experimental,5,4,11,100.0,4,28,1.75,0.875,0.09981679492850579
arousal,emg_lagged_interaction_experimental,5,4,12,100.0,4,28,-0.0833333333333332,-0.0416666666666666,0.10182033437625548
arousal,emg_lagged_interaction_experimental,5,4,13,100.0,4,28,1.0,0.5,0.0922206051844512
arousal,emg_lagged_interaction_experimental,5,4,14,100.0,4,28,0.9999999999999998,0.4999999999999999,0.09679639484635501
arousal,emg_lagged_interaction_experimental,5,4,15,100.0,4,28,1.4166666666666665,0.7083333333333333,0.09485681190848014
arousal,emg_lagged_interaction_experimental,5,4,16,100.0,4,28,0.7500000000000001,0.37500000000000006,0.09497979475817193
arousal,emg_lagged_interaction_experimental,5,4,17,100.0,4,28,-0.5833333333333333,-0.29166666666666663,0.10031724624424149
arousal,emg_lagged_interaction_experimental,5,4,18,100.0,4,28,0.41666666666666663,0.20833333333333331,0.0971435384068795
arousal,emg_lagged_interaction_experimental,5,4,19,100.0,4,28,-0.6666666666666667,-0.33333333333333337,0.09630649061594433
arousal,emg_lagged_interaction_experimental,5,16,0,100.0,16,16,0.6041666666666666,0.48333333333333334,0.11248511179670226
arousal,emg_lagged_interaction_experimental,5,16,1,100.0,16,16,0.7708333333333333,0.6166666666666667,0.09198149928163829
arousal,emg_lagged_interaction_experimental,5,16,2,100.0,16,16,0.4791666666666666,0.3833333333333333,0.10112110012555618
arousal,emg_lagged_interaction_experimental,5,16,3,100.0,16,16,0.27083333333333326,0.21666666666666662,0.09160469451550363
arousal,emg_lagged_interaction_experimental,5,16,4,100.0,16,16,0.8541666666666665,0.6833333333333332,0.10651200982419512
arousal,emg_lagged_interaction_experimental,5,16,5,100.0,16,16,0.7083333333333334,0.5666666666666668,0.08367967273908399
arousal,emg_lagged_interaction_experimental,5,16,6,100.0,16,16,0.12499999999999994,0.09999999999999996,0.09619375018256561
arousal,emg_lagged_interaction_experimental,5,16,7,100.0,16,16,0.3541666666666667,0.2833333333333334,0.1117297138621312
arousal,emg_lagged_interaction_experimental,5,16,8,100.0,16,16,0.1458333333333333,0.11666666666666664,0.10062333448704223
arousal,emg_lagged_interaction_experimental,5,16,9,100.0,16,16,0.5,0.4,0.08695740987931358
arousal,emg_lagged_interaction_experimental,5,16,10,100.0,16,16,-0.08333333333333331,-0.06666666666666665,0.06480441548253718
arousal,emg_lagged_interaction_experimental,5,16,11,100.0,16,16,0.5833333333333334,0.46666666666666673,0.09713084277152312
arousal,emg_lagged_interaction_experimental,5,16,12,100.0,16,16,0.33333333333333337,0.2666666666666667,0.08164025614493266
arousal,emg_lagged_interaction_experimental,5,16,13,100.0,16,16,0.020833333333333287,0.016666666666666632,0.08530376093268327
arousal,emg_lagged_interaction_experimental,5,16,14,100.0,16,16,0.9374999999999999,0.75,0.1154756178147836
arousal,emg_lagged_interaction_experimental,5,16,15,100.0,16,16,0.20833333333333334,0.16666666666666669,0.10555383515723542
arousal,emg_lagged_interaction_experimental,5,16,16,100.0,16,16,0.6041666666666666,0.48333333333333334,0.1133710834015461
arousal,emg_lagged_interaction_experimental,5,16,17,100.0,16,16,0.33333333333333337,0.2666666666666667,0.0861513683739743
arousal,emg_lagged_interaction_experimental,5,16,18,100.0,16,16,0.37500000000000006,0.30000000000000004,0.10792247446140542
arousal,emg_lagged_interaction_experimental,5,16,19,100.0,16,16,0.5833333333333333,0.4666666666666666,0.06560335696650503
