epoch,train_loss,val_rmse_scaled,augmentation_config,stage,test_subject,target,y_fit_mean,y_fit_std,early_stop,y_outer_mean,y_outer_std
1,0.44759075295540596,,none,final,7,arousal,,,,7.162729191130042e-18,1.949252022010084
2,0.42661421289367063,,none,final,7,arousal,,,,7.162729191130042e-18,1.949252022010084
1,0.43758728603521985,1.0953341501378564,none,inner,8,arousal,-1.644774851296528e-17,1.9217516040016955,,,
2,0.42931455263385065,1.093585722843245,none,inner,8,arousal,-1.644774851296528e-17,1.9217516040016955,,,
3,0.4209528951733201,1.1046150332846658,none,inner,8,arousal,-1.644774851296528e-17,1.9217516040016955,,,
4,0.4073746723157388,1.1174605588380546,none,inner,8,arousal,-1.644774851296528e-17,1.9217516040016955,,,
5,0.3973044744796223,1.0965805690492267,none,inner,8,arousal,-1.644774851296528e-17,1.9217516040016955,,,
6,0.3745848128089198,1.1404409661601518,none,inner,8,arousal,-1.644774851296528e-17,1.9217516040016955,,,
7,0.36082918886785154,1.1489629592355963,none,inner,8,arousal,-1.644774851296528e-17,1.9217516040016955,,,
8,0.3247197499429738,1.1719452976060492,none,inner,8,arousal,-1.644774851296528e-17,1.9217516040016955,,,
9,0.30184474063140376,1.1849043049426953,none,inner,8,arousal,-1.644774851296528e-17,1.9217516040016955,,,
10,0.2750593989535614,1.2582973475966657,none,inner,8,arousal,-1.644774851296528e-17,1.9217516040016955,True,,
1,0.44225558494367906,,none,final,8,arousal,,,,7.162729191130042e-18,1.9448718565923315
2,0.4329508990049362,,none,final,8,arousal,,,,7.162729191130042e-18,1.9448718565923315
1,0.4454816292833399,1.0045018353303377,none,inner,9,arousal,1.439177994884462e-17,1.9408414238515908,,,
2,0.4352423741861626,1.0075099571018717,none,inner,9,arousal,1.439177994884462e-17,1.9408414238515908,,,
3,0.4279987387083195,1.0049854469248818,none,inner,9,arousal,1.439177994884462e-17,1.9408414238515908,,,
4,0.41862116505702335,1.0183537897440045,none,inner,9,arousal,1.439177994884462e-17,1.9408414238515908,,,
5,0.3959764970673455,0.9950935631192296,none,inner,9,arousal,1.439177994884462e-17,1.9408414238515908,,,
6,0.37462767048014534,1.0295403555074694,none,inner,9,arousal,1.439177994884462e-17,1.9408414238515908,,,
7,0.34045469402163114,1.0622714533783608,none,inner,9,arousal,1.439177994884462e-17,1.9408414238515908,,,
8,0.3055409656630622,1.087073703613971,none,inner,9,arousal,1.439177994884462e-17,1.9408414238515908,,,
9,0.26827773700157803,1.0904905640471696,none,inner,9,arousal,1.439177994884462e-17,1.9408414238515908,,,
10,0.23993956435609748,1.1574560608428026,none,inner,9,arousal,1.439177994884462e-17,1.9408414238515908,,,
11,0.21197329999672043,1.109633841848988,none,inner,9,arousal,1.439177994884462e-17,1.9408414238515908,,,
12,0.1945544828971227,1.0810825669301518,none,inner,9,arousal,1.439177994884462e-17,1.9408414238515908,,,
13,0.1778994289537271,1.1392891425415568,none,inner,9,arousal,1.439177994884462e-17,1.9408414238515908,True,,
1,0.4491454468619439,,none,final,9,arousal,,,,-3.581364595565021e-18,1.9405294107485496
2,0.43450332408951176,,none,final,9,arousal,,,,-3.581364595565021e-18,1.9405294107485496
3,0.42870647484256375,,none,final,9,arousal,,,,-3.581364595565021e-18,1.9405294107485496
4,0.41899090524642696,,none,final,9,arousal,,,,-3.581364595565021e-18,1.9405294107485496
5,0.398126887457986,,none,final,9,arousal,,,,-3.581364595565021e-18,1.9405294107485496
1,0.43759699000252616,1.1453839056471387,none,inner,10,arousal,0.0,1.9100483061592637,,,
2,0.42750163321141843,1.1455243162315756,none,inner,10,arousal,0.0,1.9100483061592637,,,
3,0.41428862788059095,1.1784218753749907,none,inner,10,arousal,0.0,1.9100483061592637,,,
4,0.4083131678678371,1.1630111357303803,none,inner,10,arousal,0.0,1.9100483061592637,,,
5,0.39268351980933436,1.1653128401766792,none,inner,10,arousal,0.0,1.9100483061592637,,,
6,0.36891866585722677,1.1734353524016596,none,inner,10,arousal,0.0,1.9100483061592637,,,
7,0.33568227180728205,1.192378024861436,none,inner,10,arousal,0.0,1.9100483061592637,,,
8,0.31125993254008116,1.2105237506645734,none,inner,10,arousal,0.0,1.9100483061592637,,,
9,0.29242095323624434,1.2468561595252123,none,inner,10,arousal,0.0,1.9100483061592637,True,,
1,0.44342890766359144,,none,final,10,arousal,,,,-7.162729191130042e-18,1.9479568986533093
1,0.44875889243902983,0.9338289413768097,none,inner,11,arousal,4.11193712824132e-18,1.9608462765672172,,,
2,0.42865649831515773,0.9293711130327695,none,inner,11,arousal,4.11193712824132e-18,1.9608462765672172,,,
3,0.4158228012146773,0.9461421115947094,none,inner,11,arousal,4.11193712824132e-18,1.9608462765672172,,,
4,0.39934423427890847,0.9687255514062745,none,inner,11,arousal,4.11193712824132e-18,1.9608462765672172,,,
5,0.38847619101957037,0.9714289291967604,none,inner,11,arousal,4.11193712824132e-18,1.9608462765672172,,,
6,0.37544079235306493,0.9796092226183735,none,inner,11,arousal,4.11193712824132e-18,1.9608462765672172,,,
7,0.3485343442470939,1.0177148572326715,none,inner,11,arousal,4.11193712824132e-18,1.9608462765672172,,,
8,0.32701930817630553,1.0510201809258288,none,inner,11,arousal,4.11193712824132e-18,1.9608462765672172,,,
9,0.3046519701127653,1.0663055221967983,none,inner,11,arousal,4.11193712824132e-18,1.9608462765672172,,,
10,0.2623387274366838,1.1167365365130475,none,inner,11,arousal,4.11193712824132e-18,1.9608462765672172,True,,
1,0.43375685330360164,,none,final,11,arousal,,,,1.7906822977825105e-17,1.9430789912245294
