path,extension,size_kb,csv_columns,csv_rows_sampled,metric_summary_sample,unique_target_sample,unique_model_sample,unique_arch_config_sample,unique_arch_description_sample,unique_test_subject_sample,unique_fold_sample,unique_task_sample,unique_policy_sample,unique_subject_id_sample,unique_recipe_sample
docs/roca/eeg_oracle_arch_ablation_arousal_current_main_metrics.csv,.csv,11.56,"arch_config, augmentation_config, target, model, n, mae, rmse, pearson, spearman, balanced_accuracy, macro_f1, auroc, dev_mae, dev_rmse, dev_pearson, dev_spearman, dev_sign_acc, true_dev_mean, true_dev_std, pred_dev_mean, pred_dev_std, lift_vs_stimulus_mae, lift_vs_stimulus_rmse, lift_vs_stimulus_pearson, lift_vs_stimulus_spearman, lift_vs_stimulus_balanced_accuracy, lift_vs_stimulus_macro_f1, lift_vs_stimulus_auroc, lift_vs_stimulus_dev_mae, lift_vs_stimulus_dev_rmse, lift_vs_stimulus_dev_pearson, lift_vs_stimulus_dev_spearman, lift_vs_stimulus_dev_sign_acc, lift_vs_stimulus_true_dev_std, lift_vs_stimulus_pred_dev_std",24,"mae: min=1.46614, mean=1.5271, max=1.57993 || rmse: min=1.81872, mean=1.89013, max=1.9442 || pearson: min=0.634375, mean=0.659099, max=0.690832 || balanced_accuracy: min=0.768623, mean=0.774987, max=0.787022 || macro_f1: min=0.773911, mean=0.779145, max=0.788588 || dev_mae: min=1.46614, mean=1.5271, max=1.57993 || dev_rmse: min=1.81872, mean=1.89013, max=1.9442 || dev_pearson: min=0.3053, mean=0.332585, max=0.355663 || dev_sign_acc: min=0, mean=0.312252, max=0.639385 || lift_vs_stimulus_mae: min=0, mean=0.0528245, max=0.113789 || lift_vs_stimulus_rmse: min=0, mean=0.0540715, max=0.125483 || lift_vs_stimulus_pearson: min=0, mean=0.0247233, max=0.0564566 || lift_vs_stimulus_balanced_accuracy: min=0, mean=0.00636368, max=0.0183988 || lift_vs_stimulus_macro_f1: min=0, mean=0.00523388, max=0.0146774 || lift_vs_stimulus_dev_mae: min=0, mean=0.0528245, max=0.113789 || lift_vs_stimulus_dev_rmse: min=0, mean=0.0540715, max=0.125483 || lift_vs_stimulus_dev_sign_acc: min=0, mean=0.312252, max=0.639385",arousal,"eeg_oracle_arch_A0_current, stimulus_only, eeg_oracle_arch_A10_lr_low, eeg_oracle_arch_A11_lr_high, eeg_oracle_arch_A1_low_dropout, eeg_oracle_arch_A2_high_dropout, eeg_oracle_arch_A3_batchnorm, eeg_oracle_arch_A4_stem_sum, eeg_oracle_arch_A5_stem_attn, eeg_oracle_arch_A6_stem_moe, eeg_oracle_arch_A7_no_channel_mha, eeg_oracle_arch_A8_no_channel_pos, eeg_oracle_arch_A9_base_capacity","A0_current, A10_lr_low, A11_lr_high, A1_low_dropout, A2_high_dropout, A3_batchnorm, A4_stem_sum, A5_stem_attn, A6_stem_moe, A7_no_channel_mha, A8_no_channel_pos, A9_base_capacity",,,,,,,
docs/roca/eeg_oracle_arch_ablation_arousal_smoke_current_predictions.csv,.csv,133.85,"test_subject, stimulus_id, target, augmentation_config, model, y_true_score, train_stimulus_mean, true_deviation_from_train_stimulus_mean, y_pred_deviation_raw, y_pred_score_raw, y_pred_score_clipped, y_pred_deviation_clipped, arch_config, arch_description",576,"y_true_score: min=1, mean=4.65625, max=9 || y_pred_score_raw: min=-0.486046, mean=4.21274, max=7.80356 || y_pred_score_clipped: min=1, mean=4.21598, max=7.80356",arousal,"stimulus_only, eeg_oracle_arch_A0_current, eeg_oracle_arch_A7_no_channel_mha, eeg_oracle_arch_A5_stem_attn","A0_current, A7_no_channel_mha, A5_stem_attn","Current model config: lite + GN + concat stem + learnable channel position + MHA mixer., Disable channel self-attention mixer. Tests whether MHA is noisy/overfitting., Use learned attention over temporal branches.","1, 2, 3",,,,,
docs/roca/eeg_residual_sign_aux_smoke_predictions_current.csv,.csv,68.7,"test_subject, stimulus_id, target, model, y_true_score, train_stimulus_mean, true_deviation_from_train_stimulus_mean, y_pred_deviation_raw, y_pred_score_raw, y_pred_score_clipped, y_pred_deviation_clipped, aux_residual_sign_logit, aux_residual_sign_prob, is_top25_train_entropy, is_top25_train_score_std",384,"y_true_score: min=1, mean=4.99479, max=9 || y_pred_score_raw: min=1.64891, mean=4.29572, max=7.72416 || y_pred_score_clipped: min=1.64891, mean=4.29572, max=7.72416",arousal,"stimulus_only, eeg_bc_residual_huber_norm_residual_sign_aux_smoke",,,"1, 2, 3, 5, 6, 7",,,,,
docs/roca/eeg_oracle_arch_ablation_arousal_raw_a0_a8_current_best_ranking.csv,.csv,1.76,"arch_config, augmentation_config, target, model, n, mae, rmse, pearson, spearman, balanced_accuracy, macro_f1, auroc, dev_mae, dev_rmse, dev_pearson, dev_spearman, dev_sign_acc, true_dev_mean, true_dev_std, pred_dev_mean, pred_dev_std, lift_vs_stimulus_mae, lift_vs_stimulus_rmse, lift_vs_stimulus_pearson, lift_vs_stimulus_spearman, lift_vs_stimulus_balanced_accuracy, lift_vs_stimulus_macro_f1, lift_vs_stimulus_auroc, lift_vs_stimulus_dev_mae, lift_vs_stimulus_dev_rmse, lift_vs_stimulus_dev_pearson, lift_vs_stimulus_dev_spearman, lift_vs_stimulus_dev_sign_acc, lift_vs_stimulus_true_dev_std, lift_vs_stimulus_pred_dev_std",2,"mae: min=1.44492, mean=1.44644, max=1.44796 || rmse: min=1.80435, mean=1.81179, max=1.81924 || pearson: min=0.69086, mean=0.693934, max=0.697009 || balanced_accuracy: min=0.781699, mean=0.787006, max=0.792314 || macro_f1: min=0.785233, mean=0.790255, max=0.795277 || dev_mae: min=1.44492, mean=1.44644, max=1.44796 || dev_rmse: min=1.80435, mean=1.81179, max=1.81924 || dev_pearson: min=0.354051, mean=0.364082, max=0.374114 || dev_sign_acc: min=0.634921, mean=0.642609, max=0.650298 || lift_vs_stimulus_mae: min=0.131963, mean=0.133486, max=0.135008 || lift_vs_stimulus_rmse: min=0.124965, mean=0.13241, max=0.139856 || lift_vs_stimulus_pearson: min=0.0564841, mean=0.0595587, max=0.0626334 || lift_vs_stimulus_balanced_accuracy: min=0.0130758, mean=0.0183832, max=0.0236905 || lift_vs_stimulus_macro_f1: min=0.0113217, mean=0.0163438, max=0.0213659 || lift_vs_stimulus_dev_mae: min=0.131963, mean=0.133486, max=0.135008 || lift_vs_stimulus_dev_rmse: min=0.124965, mean=0.13241, max=0.139856 || lift_vs_stimulus_dev_sign_acc: min=0.634921, mean=0.642609, max=0.650298",arousal,"eeg_oracle_arch_A8_no_channel_pos, eeg_oracle_arch_A0_current","A8_no_channel_pos, A0_current",,,,,,,
docs/roca/eeg_residual_sign_aux_smoke_subset_metrics_current.csv,.csv,2.58,"target, subset, model, n, mae, rmse, pearson, spearman, balanced_accuracy, macro_f1, auroc, dev_mae, dev_rmse, dev_pearson, dev_spearman, dev_sign_acc, true_dev_mean, true_dev_std, pred_dev_mean, pred_dev_std, aux_residual_sign_acc, aux_residual_sign_auroc, lift_vs_stimulus_mae, lift_vs_stimulus_rmse, lift_vs_stimulus_pearson, lift_vs_stimulus_spearman, lift_vs_stimulus_balanced_accuracy, lift_vs_stimulus_macro_f1, lift_vs_stimulus_auroc, lift_vs_stimulus_dev_mae, lift_vs_stimulus_dev_rmse, lift_vs_stimulus_dev_pearson, lift_vs_stimulus_dev_spearman, lift_vs_stimulus_dev_sign_acc, lift_vs_stimulus_true_dev_std, lift_vs_stimulus_pred_dev_std, lift_vs_stimulus_aux_residual_sign_acc, lift_vs_stimulus_aux_residual_sign_auroc",4,"mae: min=1.78528, mean=1.92879, max=2.0672 || rmse: min=1.95894, mean=2.23545, max=2.50707 || pearson: min=0.236836, mean=0.292898, max=0.358822 || balanced_accuracy: min=0.616402, mean=0.619048, max=0.621693 || macro_f1: min=0.607504, mean=0.612651, max=0.617799 || dev_mae: min=1.78528, mean=1.92879, max=2.0672 || dev_rmse: min=1.95894, mean=2.23545, max=2.50707 || dev_pearson: min=-0.111615, mean=-0.0999443, max=-0.0882733 || dev_sign_acc: min=0, mean=0.270833, max=0.541667 || aux_residual_sign_acc: min=0.479167, mean=0.520833, max=0.5625 || lift_vs_stimulus_mae: min=-0.0160992, mean=-0.00254272, max=0.00592832 || lift_vs_stimulus_rmse: min=-0.0438104, mean=-0.0194639, max=0 || lift_vs_stimulus_pearson: min=-0.0466862, mean=-0.0184118, max=0 || lift_vs_stimulus_balanced_accuracy: min=-0.00529101, mean=0, max=0.00529101 || lift_vs_stimulus_macro_f1: min=-0.010295, mean=0, max=0.010295 || lift_vs_stimulus_dev_mae: min=-0.0160992, mean=-0.00254272, max=0.00592832 || lift_vs_stimulus_dev_rmse: min=-0.0438104, mean=-0.0194639, max=0 || lift_vs_stimulus_dev_sign_acc: min=0, mean=0.270833, max=0.541667",arousal,"eeg_bc_residual_huber_norm_residual_sign_aux_smoke, stimulus_only",,,,,,,,
docs/roca/eeg_oracle_arch_ablation_valence_raw_a0_a8_current_history.csv,.csv,689.26,"epoch, train_loss, val_rmse_scaled, augmentation_config, stage, test_subject, target, y_outer_mean, y_outer_std, oracle_test_checkpoint_selection, early_stop, arch_config, arch_description",3105,"train_loss: min=0.0531331, mean=0.259945, max=0.449236 || val_rmse_scaled: min=0.573571, mean=1.15353, max=2.12373",valence,,"A0_current, A8_no_channel_pos","Current model config: lite + GN + concat stem + learnable channel position + MHA mixer., Disable learned channel identity embedding.","1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21",,,,,
docs/roca/eeg_oracle_arch_ablation_valence_current_best_ranking.csv,.csv,7.78,"arch_config, augmentation_config, target, model, n, mae, rmse, pearson, spearman, balanced_accuracy, macro_f1, auroc, dev_mae, dev_rmse, dev_pearson, dev_spearman, dev_sign_acc, true_dev_mean, true_dev_std, pred_dev_mean, pred_dev_std, lift_vs_stimulus_mae, lift_vs_stimulus_rmse, lift_vs_stimulus_pearson, lift_vs_stimulus_spearman, lift_vs_stimulus_balanced_accuracy, lift_vs_stimulus_macro_f1, lift_vs_stimulus_auroc, lift_vs_stimulus_dev_mae, lift_vs_stimulus_dev_rmse, lift_vs_stimulus_dev_pearson, lift_vs_stimulus_dev_spearman, lift_vs_stimulus_dev_sign_acc, lift_vs_stimulus_true_dev_std, lift_vs_stimulus_pred_dev_std",12,"mae: min=0.968848, mean=0.975646, max=0.991099 || rmse: min=1.20802, mean=1.2164, max=1.22752 || pearson: min=0.873116, mean=0.875578, max=0.877403 || balanced_accuracy: min=0.874237, mean=0.879088, max=0.881713 || macro_f1: min=0.859898, mean=0.865157, max=0.868259 || dev_mae: min=0.968848, mean=0.975646, max=0.991099 || dev_rmse: min=1.20802, mean=1.2164, max=1.22752 || dev_pearson: min=0.220705, mean=0.254741, max=0.278564 || dev_sign_acc: min=0.569444, mean=0.592138, max=0.604663 || lift_vs_stimulus_mae: min=0.0309666, mean=0.0464195, max=0.0532177 || lift_vs_stimulus_rmse: min=0.0302523, mean=0.0413738, max=0.0497532 || lift_vs_stimulus_pearson: min=0.00680844, mean=0.00927114, max=0.0110953 || lift_vs_stimulus_balanced_accuracy: min=-0.00532209, mean=-0.000471463, max=0.00215332 || lift_vs_stimulus_macro_f1: min=-0.00590555, mean=-0.000647304, max=0.00245507 || lift_vs_stimulus_dev_mae: min=0.0309666, mean=0.0464195, max=0.0532177 || lift_vs_stimulus_dev_rmse: min=0.0302523, mean=0.0413738, max=0.0497532 || lift_vs_stimulus_dev_sign_acc: min=0.569444, mean=0.592138, max=0.604663",valence,"eeg_oracle_arch_A8_no_channel_pos, eeg_oracle_arch_A9_base_capacity, eeg_oracle_arch_A11_lr_high, eeg_oracle_arch_A6_stem_moe, eeg_oracle_arch_A5_stem_attn, eeg_oracle_arch_A0_current, eeg_oracle_arch_A1_low_dropout, eeg_oracle_arch_A10_lr_low, eeg_oracle_arch_A7_no_channel_mha, eeg_oracle_arch_A2_high_dropout, eeg_oracle_arch_A4_stem_sum, eeg_oracle_arch_A3_batchnorm","A8_no_channel_pos, A9_base_capacity, A11_lr_high, A6_stem_moe, A5_stem_attn, A0_current, A1_low_dropout, A10_lr_low, A7_no_channel_mha, A2_high_dropout, A4_stem_sum, A3_batchnorm",,,,,,,
docs/roca/eeg_oracle_arch_input_a0_a8_comparison_current.csv,.csv,5.83,"cache, target, arch_config, rmse, lift_vs_stimulus_rmse, balanced_accuracy, macro_f1, auroc, lift_vs_stimulus_auroc, dev_pearson, pred_dev_std, true_dev_std",28,"rmse: min=1.20802, mean=1.52508, max=1.85597 || lift_vs_stimulus_rmse: min=0.0298919, mean=0.0759102, max=0.139856 || balanced_accuracy: min=0.777209, mean=0.830705, max=0.881713 || macro_f1: min=0.779821, mean=0.825254, max=0.868259 || dev_pearson: min=0.216915, mean=0.294039, max=0.374114","arousal, valence",,"A8_no_channel_pos, A2_high_dropout, A11_lr_high, A6_stem_moe, A5_stem_attn, A7_no_channel_mha, A1_low_dropout, A3_batchnorm, A9_base_capacity, A0_current, A4_stem_sum, A10_lr_low",,,,,,,
docs/roca/eeg_residual_training_stabilized_smoke_predictions_current.csv,.csv,59.54,"test_subject, stimulus_id, target, model, y_true_score, train_stimulus_mean, true_deviation_from_train_stimulus_mean, y_pred_deviation_raw, y_pred_score_raw, y_pred_score_clipped, y_pred_deviation_clipped, is_top25_train_entropy, is_top25_train_score_std",384,"y_true_score: min=1, mean=4.99479, max=9 || y_pred_score_raw: min=1.61792, mean=4.20901, max=7.37524 || y_pred_score_clipped: min=1.61792, mean=4.20901, max=7.37524",arousal,"stimulus_only, eeg_bc_residual_huber_norm_stabilized_smoke",,,"1, 2, 3, 5, 6, 7",,,,,
docs/roca/eeg_residual_sign_aux_smoke_fold_summary_current.csv,.csv,3.89,"target, model, test_subject, n, mae, rmse, pearson, spearman, balanced_accuracy, macro_f1, auroc, dev_mae, dev_rmse, dev_pearson, dev_spearman, dev_sign_acc, true_dev_mean, true_dev_std, pred_dev_mean, pred_dev_std, best_epoch, best_val_rmse_scaled, best_val_sign_bce, best_val_objective, fit_subjects, val_subjects, outer_train_subjects, y_outer_mean, y_outer_std, final_train_last_loss, final_train_last_huber, final_train_last_bce, aux_residual_sign_acc, aux_residual_sign_auroc, aux_residual_sign_prob_mean, aux_residual_sign_prob_std",6,"mae: min=1.37179, mean=1.9614, max=3.58184 || rmse: min=1.67775, mean=2.29143, max=3.99926 || pearson: min=0.315184, mean=0.619477, max=0.727445 || balanced_accuracy: min=0.666667, mean=0.736289, max=0.854839 || macro_f1: min=0.333333, mean=0.556976, max=0.722944 || dev_mae: min=1.37179, mean=1.9614, max=3.58184 || dev_rmse: min=1.67775, mean=2.29143, max=3.99926 || dev_pearson: min=-0.152834, mean=0.0510498, max=0.389198 || dev_sign_acc: min=0.125, mean=0.505208, max=0.78125 || best_val_rmse_scaled: min=0.905395, mean=1.01029, max=1.15373 || final_train_last_loss: min=0.590278, mean=0.603509, max=0.620114 || aux_residual_sign_acc: min=0.0625, mean=0.505208, max=0.8125",arousal,eeg_bc_residual_huber_norm_residual_sign_aux_smoke,,,"1, 2, 3, 5, 6, 7",,,,,
docs/roca/eeg_residual_training_stabilized_smoke_fold_summary_current.csv,.csv,2.86,"target, model, test_subject, n, mae, rmse, pearson, spearman, balanced_accuracy, macro_f1, auroc, dev_mae, dev_rmse, dev_pearson, dev_spearman, dev_sign_acc, true_dev_mean, true_dev_std, pred_dev_mean, pred_dev_std, best_epoch, best_val_rmse_scaled, fit_subjects, val_subjects, outer_train_subjects, y_outer_mean, y_outer_std, final_train_last_loss",6,"mae: min=1.26645, mean=1.97717, max=3.27916 || rmse: min=1.56287, mean=2.32635, max=3.70025 || pearson: min=0.327387, mean=0.617454, max=0.744833 || balanced_accuracy: min=0.666667, mean=0.738454, max=0.854839 || macro_f1: min=0.333333, mean=0.556787, max=0.746032 || dev_mae: min=1.26645, mean=1.97717, max=3.27916 || dev_rmse: min=1.56287, mean=2.32635, max=3.70025 || dev_pearson: min=-0.0599217, mean=0.0816738, max=0.357983 || dev_sign_acc: min=0.125, mean=0.458333, max=0.6875 || best_val_rmse_scaled: min=0.917745, mean=1.00871, max=1.15345 || final_train_last_loss: min=0.423693, mean=0.4321, max=0.441316",arousal,eeg_bc_residual_huber_norm_stabilized_smoke,,,"1, 2, 3, 5, 6, 7",,,,,
docs/roca/eeg_oracle_arch_a8_vs_a0_subject_delta_summary_current.csv,.csv,0.79,"target, source, subjects, a8_better_subjects, a8_worse_subjects, a8_equal_subjects, median_delta_rmse_a8_minus_a0, mean_delta_rmse_a8_minus_a0, sum_delta_rmse_a8_minus_a0, worst_a8_regression_subject, worst_a8_regression_delta, best_a8_gain_subject, best_a8_gain_delta",4,"median_delta_rmse_a8_minus_a0: min=-0.0117309, mean=-0.00324457, max=0.0046501 || mean_delta_rmse_a8_minus_a0: min=-0.0198379, mean=-0.00835303, max=0.0061591 || sum_delta_rmse_a8_minus_a0: min=-1.24979, mean=-0.526241, max=0.388023","arousal, valence",,,,,,,,,
docs/roca/eeg_oracle_arch_ablation_valence_current_main_metrics.csv,.csv,11.56,"arch_config, augmentation_config, target, model, n, mae, rmse, pearson, spearman, balanced_accuracy, macro_f1, auroc, dev_mae, dev_rmse, dev_pearson, dev_spearman, dev_sign_acc, true_dev_mean, true_dev_std, pred_dev_mean, pred_dev_std, lift_vs_stimulus_mae, lift_vs_stimulus_rmse, lift_vs_stimulus_pearson, lift_vs_stimulus_spearman, lift_vs_stimulus_balanced_accuracy, lift_vs_stimulus_macro_f1, lift_vs_stimulus_auroc, lift_vs_stimulus_dev_mae, lift_vs_stimulus_dev_rmse, lift_vs_stimulus_dev_pearson, lift_vs_stimulus_dev_spearman, lift_vs_stimulus_dev_sign_acc, lift_vs_stimulus_true_dev_std, lift_vs_stimulus_pred_dev_std",24,"mae: min=0.968848, mean=0.998856, max=1.02207 || rmse: min=1.20802, mean=1.23709, max=1.25777 || pearson: min=0.866307, mean=0.870943, max=0.877403 || balanced_accuracy: min=0.874237, mean=0.879324, max=0.881713 || macro_f1: min=0.859898, mean=0.86548, max=0.868259 || dev_mae: min=0.968848, mean=0.998856, max=1.02207 || dev_rmse: min=1.20802, mean=1.23709, max=1.25777 || dev_pearson: min=0.220705, mean=0.254741, max=0.278564 || dev_sign_acc: min=0, mean=0.296069, max=0.604663 || lift_vs_stimulus_mae: min=0, mean=0.0232097, max=0.0532177 || lift_vs_stimulus_rmse: min=0, mean=0.0206869, max=0.0497532 || lift_vs_stimulus_pearson: min=0, mean=0.00463557, max=0.0110953 || lift_vs_stimulus_balanced_accuracy: min=-0.00532209, mean=-0.000235731, max=0.00215332 || lift_vs_stimulus_macro_f1: min=-0.00590555, mean=-0.000323652, max=0.00245507 || lift_vs_stimulus_dev_mae: min=0, mean=0.0232097, max=0.0532177 || lift_vs_stimulus_dev_rmse: min=0, mean=0.0206869, max=0.0497532 || lift_vs_stimulus_dev_sign_acc: min=0, mean=0.296069, max=0.604663",valence,"eeg_oracle_arch_A0_current, stimulus_only, eeg_oracle_arch_A10_lr_low, eeg_oracle_arch_A11_lr_high, eeg_oracle_arch_A1_low_dropout, eeg_oracle_arch_A2_high_dropout, eeg_oracle_arch_A3_batchnorm, eeg_oracle_arch_A4_stem_sum, eeg_oracle_arch_A5_stem_attn, eeg_oracle_arch_A6_stem_moe, eeg_oracle_arch_A7_no_channel_mha, eeg_oracle_arch_A8_no_channel_pos, eeg_oracle_arch_A9_base_capacity","A0_current, A10_lr_low, A11_lr_high, A1_low_dropout, A2_high_dropout, A3_batchnorm, A4_stem_sum, A5_stem_attn, A6_stem_moe, A7_no_channel_mha, A8_no_channel_pos, A9_base_capacity",,,,,,,
docs/roca/eeg_oracle_arch_ablation_valence_raw_a0_a8_current_best_ranking.csv,.csv,1.78,"arch_config, augmentation_config, target, model, n, mae, rmse, pearson, spearman, balanced_accuracy, macro_f1, auroc, dev_mae, dev_rmse, dev_pearson, dev_spearman, dev_sign_acc, true_dev_mean, true_dev_std, pred_dev_mean, pred_dev_std, lift_vs_stimulus_mae, lift_vs_stimulus_rmse, lift_vs_stimulus_pearson, lift_vs_stimulus_spearman, lift_vs_stimulus_balanced_accuracy, lift_vs_stimulus_macro_f1, lift_vs_stimulus_auroc, lift_vs_stimulus_dev_mae, lift_vs_stimulus_dev_rmse, lift_vs_stimulus_dev_pearson, lift_vs_stimulus_dev_spearman, lift_vs_stimulus_dev_sign_acc, lift_vs_stimulus_true_dev_std, lift_vs_stimulus_pred_dev_std",2,"mae: min=0.979912, mean=0.982255, max=0.984598 || rmse: min=1.2212, mean=1.22454, max=1.22788 || pearson: min=0.873056, mean=0.873787, max=0.874519 || balanced_accuracy: min=0.879591, mean=0.880237, max=0.880883 || macro_f1: min=0.865347, mean=0.866084, max=0.866821 || dev_mae: min=0.979912, mean=0.982255, max=0.984598 || dev_rmse: min=1.2212, mean=1.22454, max=1.22788 || dev_pearson: min=0.216915, mean=0.228508, max=0.240102 || dev_sign_acc: min=0.589286, mean=0.59003, max=0.590774 || lift_vs_stimulus_mae: min=0.0374673, mean=0.0398102, max=0.0421531 || lift_vs_stimulus_rmse: min=0.0298919, mean=0.0332309, max=0.0365698 || lift_vs_stimulus_pearson: min=0.00674871, mean=0.0074801, max=0.00821149 || lift_vs_stimulus_balanced_accuracy: min=3.17331e-05, mean=0.000677728, max=0.00132372 || lift_vs_stimulus_macro_f1: min=-0.000456821, mean=0.00028017, max=0.00101716 || lift_vs_stimulus_dev_mae: min=0.0374673, mean=0.0398102, max=0.0421531 || lift_vs_stimulus_dev_rmse: min=0.0298919, mean=0.0332309, max=0.0365698 || lift_vs_stimulus_dev_sign_acc: min=0.589286, mean=0.59003, max=0.590774",valence,"eeg_oracle_arch_A0_current, eeg_oracle_arch_A8_no_channel_pos","A0_current, A8_no_channel_pos",,,,,,,
docs/roca/eeg_residual_sign_aux_smoke_main_metrics_current.csv,.csv,1.7,"target, model, n, mae, rmse, pearson, spearman, balanced_accuracy, macro_f1, auroc, dev_mae, dev_rmse, dev_pearson, dev_spearman, dev_sign_acc, true_dev_mean, true_dev_std, pred_dev_mean, pred_dev_std, aux_residual_sign_acc, aux_residual_sign_auroc, aux_residual_sign_prob_mean, aux_residual_sign_prob_std, lift_vs_stimulus_mae, lift_vs_stimulus_rmse, lift_vs_stimulus_pearson, lift_vs_stimulus_spearman, lift_vs_stimulus_balanced_accuracy, lift_vs_stimulus_macro_f1, lift_vs_stimulus_auroc, lift_vs_stimulus_dev_mae, lift_vs_stimulus_dev_rmse, lift_vs_stimulus_dev_pearson, lift_vs_stimulus_dev_spearman, lift_vs_stimulus_dev_sign_acc, lift_vs_stimulus_true_dev_std, lift_vs_stimulus_pred_dev_std, lift_vs_stimulus_aux_residual_sign_acc, lift_vs_stimulus_aux_residual_sign_auroc",2,"mae: min=1.93624, mean=1.94882, max=1.9614 || rmse: min=2.38301, mean=2.41249, max=2.44197 || pearson: min=0.415687, mean=0.428499, max=0.441312 || balanced_accuracy: min=0.627998, mean=0.628717, max=0.629435 || macro_f1: min=0.62673, mean=0.627764, max=0.628798 || dev_mae: min=1.93624, mean=1.94882, max=1.9614 || dev_rmse: min=2.38301, mean=2.41249, max=2.44197 || dev_pearson: min=-0.16711, mean=-0.16711, max=-0.16711 || dev_sign_acc: min=0, mean=0.252604, max=0.505208 || aux_residual_sign_acc: min=0.505208, mean=0.505208, max=0.505208 || lift_vs_stimulus_mae: min=-0.0251574, mean=-0.0125787, max=0 || lift_vs_stimulus_rmse: min=-0.0589571, mean=-0.0294785, max=0 || lift_vs_stimulus_pearson: min=-0.0256247, mean=-0.0128123, max=0 || lift_vs_stimulus_balanced_accuracy: min=0, mean=0.00071847, max=0.00143694 || lift_vs_stimulus_macro_f1: min=0, mean=0.00103402, max=0.00206804 || lift_vs_stimulus_dev_mae: min=-0.0251574, mean=-0.0125787, max=0 || lift_vs_stimulus_dev_rmse: min=-0.0589571, mean=-0.0294785, max=0 || lift_vs_stimulus_dev_sign_acc: min=0, mean=0.252604, max=0.505208",arousal,"eeg_bc_residual_huber_norm_residual_sign_aux_smoke, stimulus_only",,,,,,,,
docs/roca/eeg_oracle_arch_ablation_valence_raw_a0_a8_current_main_metrics.csv,.csv,2.41,"arch_config, augmentation_config, target, model, n, mae, rmse, pearson, spearman, balanced_accuracy, macro_f1, auroc, dev_mae, dev_rmse, dev_pearson, dev_spearman, dev_sign_acc, true_dev_mean, true_dev_std, pred_dev_mean, pred_dev_std, lift_vs_stimulus_mae, lift_vs_stimulus_rmse, lift_vs_stimulus_pearson, lift_vs_stimulus_spearman, lift_vs_stimulus_balanced_accuracy, lift_vs_stimulus_macro_f1, lift_vs_stimulus_auroc, lift_vs_stimulus_dev_mae, lift_vs_stimulus_dev_rmse, lift_vs_stimulus_dev_pearson, lift_vs_stimulus_dev_spearman, lift_vs_stimulus_dev_sign_acc, lift_vs_stimulus_true_dev_std, lift_vs_stimulus_pred_dev_std",4,"mae: min=0.979912, mean=1.00216, max=1.02207 || rmse: min=1.2212, mean=1.24116, max=1.25777 || pearson: min=0.866307, mean=0.870047, max=0.874519 || balanced_accuracy: min=0.879559, mean=0.879898, max=0.880883 || macro_f1: min=0.865347, mean=0.865944, max=0.866821 || dev_mae: min=0.979912, mean=1.00216, max=1.02207 || dev_rmse: min=1.2212, mean=1.24116, max=1.25777 || dev_pearson: min=0.216915, mean=0.228508, max=0.240102 || dev_sign_acc: min=0, mean=0.295015, max=0.590774 || lift_vs_stimulus_mae: min=0, mean=0.0199051, max=0.0421531 || lift_vs_stimulus_rmse: min=0, mean=0.0166154, max=0.0365698 || lift_vs_stimulus_pearson: min=0, mean=0.00374005, max=0.00821149 || lift_vs_stimulus_balanced_accuracy: min=0, mean=0.000338864, max=0.00132372 || lift_vs_stimulus_macro_f1: min=-0.000456821, mean=0.000140085, max=0.00101716 || lift_vs_stimulus_dev_mae: min=0, mean=0.0199051, max=0.0421531 || lift_vs_stimulus_dev_rmse: min=0, mean=0.0166154, max=0.0365698 || lift_vs_stimulus_dev_sign_acc: min=0, mean=0.295015, max=0.590774",valence,"eeg_oracle_arch_A0_current, stimulus_only, eeg_oracle_arch_A8_no_channel_pos","A0_current, A8_no_channel_pos",,,,,,,
docs/roca/eeg_residual_training_smoke_fold_summary_current.csv,.csv,2.11,"target, model, test_subject, n, mae, rmse, pearson, spearman, balanced_accuracy, macro_f1, auroc, dev_mae, dev_rmse, dev_pearson, dev_spearman, dev_sign_acc, pred_dev_std, best_epoch, best_val_dev_rmse, fit_subjects, val_subjects, outer_train_subjects, final_train_last_loss",6,"mae: min=1.15769, mean=1.98703, max=3.55842 || rmse: min=1.43675, mean=2.32248, max=3.95912 || pearson: min=0.321458, mean=0.611949, max=0.737282 || balanced_accuracy: min=0.666667, mean=0.738454, max=0.854839 || macro_f1: min=0.333333, mean=0.556787, max=0.746032 || dev_mae: min=1.15769, mean=1.98703, max=3.55842 || dev_rmse: min=1.43675, mean=2.32248, max=3.95912 || dev_pearson: min=-0.135288, mean=0.084652, max=0.422622 || dev_sign_acc: min=0.0625, mean=0.453125, max=0.8125 || best_val_dev_rmse: min=1.74544, mean=1.95348, max=2.22868 || final_train_last_loss: min=1.04765, mean=1.12654, max=1.15391",arousal,eeg_bc_residual_huber_smoke,,,"1, 2, 3, 5, 6, 7",,,,,
