epoch,train_loss,val_rmse_scaled,augmentation_config,stage,test_subject,target,y_outer_mean,y_outer_std,oracle_test_checkpoint_selection,early_stop,arch_config,arch_description
8,0.36471161775050626,0.9396648602143719,gaussian_0p10,oracle_test_checkpoint_selection,6,valence,3.581364595565021e-18,1.2595209830295602,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
9,0.3507649148664167,0.9317566908385675,gaussian_0p10,oracle_test_checkpoint_selection,6,valence,3.581364595565021e-18,1.2595209830295602,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
10,0.31173147669722956,0.9732766508014067,gaussian_0p10,oracle_test_checkpoint_selection,6,valence,3.581364595565021e-18,1.2595209830295602,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
11,0.292643632859953,1.1104180205437315,gaussian_0p10,oracle_test_checkpoint_selection,6,valence,3.581364595565021e-18,1.2595209830295602,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
12,0.27208232014409955,0.995455074595884,gaussian_0p10,oracle_test_checkpoint_selection,6,valence,3.581364595565021e-18,1.2595209830295602,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
13,0.24417267643636273,0.9567511558233673,gaussian_0p10,oracle_test_checkpoint_selection,6,valence,3.581364595565021e-18,1.2595209830295602,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
14,0.2271619364619255,0.9500410651932252,gaussian_0p10,oracle_test_checkpoint_selection,6,valence,3.581364595565021e-18,1.2595209830295602,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
15,0.2030531119915747,0.9094103663135146,gaussian_0p10,oracle_test_checkpoint_selection,6,valence,3.581364595565021e-18,1.2595209830295602,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
16,0.19471635681486898,1.0185558499370084,gaussian_0p10,oracle_test_checkpoint_selection,6,valence,3.581364595565021e-18,1.2595209830295602,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
17,0.17138461299961613,0.9335098203661925,gaussian_0p10,oracle_test_checkpoint_selection,6,valence,3.581364595565021e-18,1.2595209830295602,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
18,0.1567620119500545,0.9049502239064692,gaussian_0p10,oracle_test_checkpoint_selection,6,valence,3.581364595565021e-18,1.2595209830295602,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
19,0.14827040594912344,0.9822138235099865,gaussian_0p10,oracle_test_checkpoint_selection,6,valence,3.581364595565021e-18,1.2595209830295602,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
20,0.13573330754954968,1.0741875920051227,gaussian_0p10,oracle_test_checkpoint_selection,6,valence,3.581364595565021e-18,1.2595209830295602,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
21,0.12859253921816427,1.0163401780979466,gaussian_0p10,oracle_test_checkpoint_selection,6,valence,3.581364595565021e-18,1.2595209830295602,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
22,0.11777739298920478,1.0254987221989071,gaussian_0p10,oracle_test_checkpoint_selection,6,valence,3.581364595565021e-18,1.2595209830295602,True,,A0_current,Current model config: lite + GN + concat stem + learnable channel position + MHA mixer.
