repetition,role,task,policy,region,baseline,subject_fold,stimulus_fold,train_n,n,accuracy,balanced_accuracy,macro_f1,roc_auc,brier,log_loss
0,primary,arousal,midpoint_as_low,primary_test,global_train_prior,3,2,720,80,0.525,0.5,0.3442622950819672,0.5,0.25310956790123457,0.6995040160511277
0,primary,arousal,midpoint_as_low,primary_test,order_bin_prior,3,2,720,80,0.525,0.5,0.3442622950819672,0.5335213032581454,0.2531164276923786,0.6996208131725666
0,primary,arousal,midpoint_as_low,primary_test,order_quadratic_logistic,3,2,720,80,0.525,0.5,0.3442622950819672,0.4906015037593985,0.2530706999983948,0.6994673044492441
0,primary,arousal,midpoint_as_low,seen_subject_unseen_stimulus,global_train_prior,3,2,720,240,0.6541666666666667,0.5,0.3954659949622166,0.5,0.23086419753086415,0.654565404995091
0,primary,arousal,midpoint_as_low,seen_subject_unseen_stimulus,subject_prior,3,2,720,240,0.6541666666666667,0.5851814902923798,0.586644809196738,0.6538638630956949,0.21500162443144893,0.619373519125183
0,primary,arousal,midpoint_as_low,unseen_subject_seen_stimulus,global_train_prior,3,2,720,240,0.48333333333333334,0.5,0.3258426966292135,0.5,0.26028549382716043,0.7140003421982364
0,primary,arousal,midpoint_as_low,unseen_subject_seen_stimulus,stimulus_prior,3,2,720,240,0.6083333333333333,0.6151279199110122,0.5947111238861742,0.664349276974416,0.23950858410493828,0.6735750523915456
0,primary,arousal,midpoint_as_high,primary_test,global_train_prior,3,2,720,80,0.525,0.5,0.3442622950819672,0.5,0.25586419753086426,0.7052262711252852
0,primary,arousal,midpoint_as_high,primary_test,order_bin_prior,3,2,720,80,0.525,0.5,0.3442622950819672,0.5422932330827068,0.2549396650214112,0.7034896755683829
0,primary,arousal,midpoint_as_high,primary_test,order_quadratic_logistic,3,2,720,80,0.525,0.5,0.3442622950819672,0.5137844611528822,0.25572966533714303,0.7049896439189742
0,primary,arousal,midpoint_as_high,seen_subject_unseen_stimulus,global_train_prior,3,2,720,240,0.6583333333333333,0.5,0.3969849246231156,0.5,0.22771604938271608,0.6480705371002415
0,primary,arousal,midpoint_as_high,seen_subject_unseen_stimulus,subject_prior,3,2,720,240,0.6583333333333333,0.573325100339611,0.5715778474399165,0.6520531028095091,0.21299613556307923,0.6152979083811868
0,primary,arousal,midpoint_as_high,unseen_subject_seen_stimulus,global_train_prior,3,2,720,240,0.49166666666666664,0.5,0.329608938547486,0.5,0.2629012345679012,0.7195152046315461
0,primary,arousal,midpoint_as_high,unseen_subject_seen_stimulus,stimulus_prior,3,2,720,240,0.6166666666666667,0.6205890525145874,0.5962255870089972,0.6761600444567937,0.23773630401234572,0.6705967329272575
0,primary,valence,discard_midpoint,primary_test,global_train_prior,3,3,705,80,0.525,0.5,0.3442622950819672,0.5,0.2515494693425884,0.6963032745371971
0,primary,valence,discard_midpoint,primary_test,order_bin_prior,3,3,705,80,0.525,0.5,0.3442622950819672,0.40382205513784464,0.26129180553924164,0.7165634802844669
0,primary,valence,discard_midpoint,primary_test,order_quadratic_logistic,3,3,705,80,0.525,0.5,0.3442622950819672,0.5303884711779449,0.2514422008802787,0.6960875590977258
0,primary,valence,discard_midpoint,seen_subject_unseen_stimulus,global_train_prior,3,3,705,239,0.4602510460251046,0.5,0.3151862464183381,0.5,0.26082556062126144,0.7149839657599956
0,primary,valence,discard_midpoint,seen_subject_unseen_stimulus,subject_prior,3,3,705,239,0.502092050209205,0.5287174066243834,0.4553723597786331,0.5471106412966877,0.25948088046297246,0.713145046002357
0,primary,valence,discard_midpoint,unseen_subject_seen_stimulus,global_train_prior,3,3,705,240,0.6375,0.5,0.3893129770992366,0.5,0.23543244806599273,0.6638459507728681
0,primary,valence,discard_midpoint,unseen_subject_seen_stimulus,stimulus_prior,3,3,705,240,0.7458333333333333,0.7461122379986478,0.7347778039457237,0.809217940049583,0.17043973614497335,0.5178418330302177
0,primary,valence,midpoint_as_low,primary_test,global_train_prior,3,3,720,80,0.525,0.5,0.3442622950819672,0.5,0.2505806327160494,0.694331174396384
0,primary,valence,midpoint_as_low,primary_test,order_bin_prior,3,3,720,80,0.475,0.45864661654135336,0.4017094017094017,0.406328320802005,0.26071160359155654,0.7151752515695577
0,primary,valence,midpoint_as_low,primary_test,order_quadratic_logistic,3,3,720,80,0.525,0.5,0.3442622950819672,0.5466791979949875,0.2504622215902271,0.694094119265489
0,primary,valence,midpoint_as_low,seen_subject_unseen_stimulus,global_train_prior,3,3,720,240,0.4583333333333333,0.5,0.3142857142857143,0.5,0.25854359567901236,0.710333493601011
0,primary,valence,midpoint_as_low,seen_subject_unseen_stimulus,subject_prior,3,3,720,240,0.5083333333333333,0.5328671328671328,0.47555555555555556,0.5479020979020979,0.2574641770117301,0.7086938516573369
0,primary,valence,midpoint_as_low,unseen_subject_seen_stimulus,global_train_prior,3,3,720,240,0.6375,0.5,0.3893129770992366,0.5,0.23714313271604937,0.6673272607385762
0,primary,valence,midpoint_as_low,unseen_subject_seen_stimulus,stimulus_prior,3,3,720,240,0.7458333333333333,0.7560288483209376,0.7381927430748046,0.8083164300202839,0.17203137056327159,0.5220899889356364
0,primary,valence,midpoint_as_high,primary_test,global_train_prior,3,3,720,80,0.525,0.5,0.3442622950819672,0.5,0.25246141975308645,0.6981706266815408
0,primary,valence,midpoint_as_high,primary_test,order_bin_prior,3,3,720,80,0.525,0.5,0.3442622950819672,0.41384711779448624,0.26151636242500487,0.7171836083545611
0,primary,valence,midpoint_as_high,primary_test,order_quadratic_logistic,3,3,720,80,0.525,0.5,0.3442622950819672,0.5172305764411028,0.25236500096242204,0.6979759257998007
0,primary,valence,midpoint_as_high,seen_subject_unseen_stimulus,global_train_prior,3,3,720,240,0.4625,0.5,0.3162393162393162,0.5,0.26253086419753086,0.7184865276284088
0,primary,valence,midpoint_as_high,seen_subject_unseen_stimulus,subject_prior,3,3,720,240,0.5125,0.5408548082966688,0.4498324810439076,0.5555206369159857,0.26078032557026093,0.7160934967498239
0,primary,valence,midpoint_as_high,unseen_subject_seen_stimulus,global_train_prior,3,3,720,240,0.6375,0.5,0.3893129770992366,0.5,0.2343364197530864,0.6616020049771786
0,primary,valence,midpoint_as_high,unseen_subject_seen_stimulus,stimulus_prior,3,3,720,240,0.7541666666666667,0.7452107279693487,0.7394712148810509,0.8104199534219818,0.1700221836419753,0.5166074886852884
0,primary,arousal,discard_midpoint,primary_test,global_train_prior,3,3,713,79,0.5316455696202531,0.5,0.34710743801652894,0.5,0.25515336948385764,0.7038293379803934
0,primary,arousal,discard_midpoint,primary_test,order_bin_prior,3,3,713,79,0.5316455696202531,0.5,0.34710743801652894,0.47329472329472333,0.2575527770475671,0.7092944273982599
0,primary,arousal,discard_midpoint,primary_test,order_quadratic_logistic,3,3,713,79,0.5316455696202531,0.5,0.34710743801652894,0.53989703989704,0.2540686504244937,0.7017074963779927
0,primary,arousal,discard_midpoint,seen_subject_unseen_stimulus,global_train_prior,3,3,713,232,0.6206896551724138,0.5,0.3829787234042553,0.5,0.2355461865502122,0.6639620821317676
0,primary,arousal,discard_midpoint,seen_subject_unseen_stimulus,subject_prior,3,3,713,232,0.646551724137931,0.5716540404040404,0.5576636904761905,0.6836332070707071,0.21299621756115486,0.6148723698766186
0,primary,arousal,discard_midpoint,unseen_subject_seen_stimulus,global_train_prior,3,3,713,239,0.48535564853556484,0.5,0.3267605633802817,0.5,0.26534624130755474,0.7245544890743973
0,primary,arousal,discard_midpoint,unseen_subject_seen_stimulus,stimulus_prior,3,3,713,239,0.602510460251046,0.6103868797308662,0.5757739952541993,0.7071418559013176,0.23610542447608515,0.6669301673574615
0,primary,arousal,midpoint_as_low,primary_test,global_train_prior,3,3,720,80,0.525,0.5,0.3442622950819672,0.5,0.25564236111111105,0.7047621850609328
0,primary,arousal,midpoint_as_low,primary_test,order_bin_prior,3,3,720,80,0.525,0.5,0.3442622950819672,0.47681704260651625,0.2579313715459549,0.7099761453318971
0,primary,arousal,midpoint_as_low,primary_test,order_quadratic_logistic,3,3,720,80,0.525,0.5,0.3442622950819672,0.5507518796992481,0.25389664395278827,0.7012696465892303
0,primary,arousal,midpoint_as_low,seen_subject_unseen_stimulus,global_train_prior,3,3,720,240,0.6,0.5,0.375,0.5,0.2400173611111111,0.6730479212494305
0,primary,arousal,midpoint_as_low,seen_subject_unseen_stimulus,subject_prior,3,3,720,240,0.6333333333333333,0.5868055555555556,0.5821462488129154,0.6699942129629629,0.2189827639273623,0.6273289939205786
0,primary,arousal,midpoint_as_low,unseen_subject_seen_stimulus,global_train_prior,3,3,720,240,0.48333333333333334,0.5,0.3258426966292135,0.5,0.26432291666666663,0.7223812205117677
0,primary,arousal,midpoint_as_low,unseen_subject_seen_stimulus,stimulus_prior,3,3,720,240,0.6,0.6090100111234705,0.5733333333333334,0.6968854282536151,0.236962890625,0.6684078582303786
0,primary,arousal,midpoint_as_high,primary_test,global_train_prior,3,3,720,80,0.5375,0.5,0.34959349593495936,0.5,0.254429012345679,0.7023973853114185
0,primary,arousal,midpoint_as_high,primary_test,order_bin_prior,3,3,720,80,0.5375,0.5,0.34959349593495936,0.47077309868007544,0.25684029245975104,0.7078937111081791
0,primary,arousal,midpoint_as_high,primary_test,order_quadratic_logistic,3,3,720,80,0.5375,0.5,0.34959349593495936,0.5304839723444374,0.2538353841213663,0.7012911267802888
0,primary,arousal,midpoint_as_high,seen_subject_unseen_stimulus,global_train_prior,3,3,720,240,0.6333333333333333,0.5,0.3877551020408163,0.5,0.23260030864197526,0.6579605450076584
0,primary,arousal,midpoint_as_high,seen_subject_unseen_stimulus,subject_prior,3,3,720,240,0.6666666666666666,0.5717703349282297,0.5505197115834816,0.6872757177033493,0.21116582880202456,0.6111742550132226
0,primary,arousal,midpoint_as_high,unseen_subject_seen_stimulus,global_train_prior,3,3,720,240,0.4875,0.5,0.3277310924369748,0.5,0.2658179012345679,0.7255818237307717
0,primary,arousal,midpoint_as_high,unseen_subject_seen_stimulus,stimulus_prior,3,3,720,240,0.6041666666666666,0.6109026474880134,0.5768295625382802,0.7073518171079146,0.23587866512345682,0.6666061958610676
1,sensitivity,valence,discard_midpoint,primary_test,global_train_prior,0,0,709,80,0.5,0.5,0.3333333333333333,0.5,0.26016996862821556,0.7139124045758235
1,sensitivity,valence,discard_midpoint,primary_test,order_bin_prior,0,0,709,80,0.5,0.5,0.3333333333333333,0.4553125,0.26785723999039457,0.7303356806550371
1,sensitivity,valence,discard_midpoint,primary_test,order_quadratic_logistic,0,0,709,80,0.5,0.5,0.3333333333333333,0.5390625,0.25957637814742573,0.7127328455456363
1,sensitivity,valence,discard_midpoint,seen_subject_unseen_stimulus,global_train_prior,0,0,709,237,0.39662447257383965,0.5,0.283987915407855,0.5,0.2810200397451985,0.7561922146658668
1,sensitivity,valence,discard_midpoint,seen_subject_unseen_stimulus,subject_prior,0,0,709,237,0.41350210970464135,0.4994048504686803,0.35014696309155113,0.5774810296086891,0.2807265057268984,0.7562864860996931
1,sensitivity,valence,discard_midpoint,unseen_subject_seen_stimulus,global_train_prior,0,0,709,238,0.6218487394957983,0.5,0.38341968911917096,0.5,0.23559398872990933,0.6640771902474293
1,sensitivity,valence,discard_midpoint,unseen_subject_seen_stimulus,stimulus_prior,0,0,709,238,0.7941176470588235,0.7778528528528529,0.7796421215728511,0.8748123123123124,0.14474650710691522,0.4591033929957976
1,sensitivity,valence,midpoint_as_low,primary_test,global_train_prior,0,0,720,80,0.5,0.5,0.3333333333333333,0.5,0.2584027777777778,0.710241655206075
1,sensitivity,valence,midpoint_as_low,primary_test,order_bin_prior,0,0,720,80,0.5,0.5,0.3333333333333333,0.4378125,0.26661674358770815,0.7275597939404189
1,sensitivity,valence,midpoint_as_low,primary_test,order_quadratic_logistic,0,0,720,80,0.5,0.5,0.3333333333333333,0.5390625,0.257779383674945,0.709003304173587
1,sensitivity,valence,midpoint_as_low,seen_subject_unseen_stimulus,global_train_prior,0,0,720,240,0.39166666666666666,0.5,0.281437125748503,0.5,0.27826388888888887,0.750418109590233
1,sensitivity,valence,midpoint_as_low,seen_subject_unseen_stimulus,subject_prior,0,0,720,240,0.4083333333333333,0.4985426989215972,0.34617450694497737,0.5644855727193239,0.2780878731917513,0.7507075236141748
1,sensitivity,valence,midpoint_as_low,unseen_subject_seen_stimulus,global_train_prior,0,0,720,240,0.6166666666666667,0.5,0.38144329896907214,0.5,0.23701388888888889,0.666974704330828
1,sensitivity,valence,midpoint_as_low,unseen_subject_seen_stimulus,stimulus_prior,0,0,720,240,0.7916666666666666,0.7755581668625147,0.7777777777777778,0.8686839012925969,0.14644097222222227,0.46415036762974893
1,sensitivity,valence,midpoint_as_high,primary_test,global_train_prior,0,0,720,80,0.5,0.5,0.3333333333333333,0.5,0.26143711419753085,0.7165611656406872
1,sensitivity,valence,midpoint_as_high,primary_test,order_bin_prior,0,0,720,80,0.5,0.5,0.3333333333333333,0.4553125,0.2685551061494027,0.731922615516663
1,sensitivity,valence,midpoint_as_high,primary_test,order_quadratic_logistic,0,0,720,80,0.5,0.5,0.3333333333333333,0.5390625,0.2608792657449309,0.7154513699441949
1,sensitivity,valence,midpoint_as_high,seen_subject_unseen_stimulus,global_train_prior,0,0,720,240,0.4041666666666667,0.5,0.2878338278931751,0.5,0.2819347993827161,0.7581994358132043
1,sensitivity,valence,midpoint_as_high,seen_subject_unseen_stimulus,subject_prior,0,0,720,240,0.42083333333333334,0.50072092855598,0.3543767296936386,0.5811044625477615,0.2816330238363941,0.7583423114658484
1,sensitivity,valence,midpoint_as_high,unseen_subject_seen_stimulus,global_train_prior,0,0,720,240,0.625,0.5,0.38461538461538464,0.5,0.23470100308641978,0.6622503784591431
1,sensitivity,valence,midpoint_as_high,unseen_subject_seen_stimulus,stimulus_prior,0,0,720,240,0.7916666666666666,0.7755555555555556,0.7767691048441104,0.8736296296296295,0.14613872010030865,0.46164174999508073
1,sensitivity,arousal,discard_midpoint,primary_test,global_train_prior,0,0,711,79,0.620253164556962,0.5,0.3828125,0.5,0.23744018547201806,0.6678748504654486
1,sensitivity,arousal,discard_midpoint,primary_test,order_bin_prior,0,0,711,79,0.620253164556962,0.5,0.3828125,0.5479591836734694,0.2361350374236962,0.6651027556263563
1,sensitivity,arousal,discard_midpoint,primary_test,order_quadratic_logistic,0,0,711,79,0.620253164556962,0.5,0.3828125,0.5275510204081633,0.23687042322430762,0.6666910481851024
1,sensitivity,arousal,discard_midpoint,seen_subject_unseen_stimulus,global_train_prior,0,0,711,239,0.6276150627615062,0.5,0.3856041131105398,0.5,0.23631156816639867,0.6655996786843998
1,sensitivity,arousal,discard_midpoint,seen_subject_unseen_stimulus,subject_prior,0,0,711,239,0.6359832635983264,0.566067415730337,0.5587317756414338,0.6293258426966292,0.22249625801842862,0.6350186392411066
1,sensitivity,arousal,discard_midpoint,unseen_subject_seen_stimulus,global_train_prior,0,0,711,234,0.5470085470085471,0.5,0.35359116022099446,0.5,0.24866896650264697,0.6905108720905483
1,sensitivity,arousal,discard_midpoint,unseen_subject_seen_stimulus,stimulus_prior,0,0,711,234,0.688034188034188,0.6678213443396226,0.6619500900437356,0.7319428066037735,0.21121676328379033,0.6127740196888908
1,sensitivity,arousal,midpoint_as_low,primary_test,global_train_prior,0,0,720,80,0.6125,0.5,0.3798449612403101,0.5,0.23919753086419754,0.6714331864216725
1,sensitivity,arousal,midpoint_as_low,primary_test,order_bin_prior,0,0,720,80,0.6125,0.5,0.3798449612403101,0.4911125740618828,0.23906348667573268,0.6710979401716968
1,sensitivity,arousal,midpoint_as_low,primary_test,order_quadratic_logistic,0,0,720,80,0.6125,0.5,0.3798449612403101,0.5236998025016457,0.2387469429912438,0.6704898782493949
1,sensitivity,arousal,midpoint_as_low,seen_subject_unseen_stimulus,global_train_prior,0,0,720,240,0.625,0.5,0.38461538461538464,0.5,0.23746141975308646,0.667938375643933
1,sensitivity,arousal,midpoint_as_low,seen_subject_unseen_stimulus,subject_prior,0,0,720,240,0.6333333333333333,0.5755555555555556,0.5733333333333333,0.6296296296296297,0.2234388358811258,0.636929046069385
1,sensitivity,arousal,midpoint_as_low,unseen_subject_seen_stimulus,global_train_prior,0,0,720,240,0.5333333333333333,0.5,0.34782608695652173,0.5,0.25019290123456794,0.693566988014023
1,sensitivity,arousal,midpoint_as_low,unseen_subject_seen_stimulus,stimulus_prior,0,0,720,240,0.675,0.66015625,0.6501196172248804,0.736328125,0.21371286651234567,0.6179502150694668
1,sensitivity,arousal,midpoint_as_high,primary_test,global_train_prior,0,0,720,80,0.625,0.5,0.38461538461538464,0.5,0.23622878086419757,0.6654155377779365
1,sensitivity,arousal,midpoint_as_high,primary_test,order_bin_prior,0,0,720,80,0.625,0.5,0.38461538461538464,0.561,0.23417772015772367,0.6610844174729478
1,sensitivity,arousal,midpoint_as_high,primary_test,order_quadratic_logistic,0,0,720,80,0.625,0.5,0.38461538461538464,0.5196666666666667,0.23565450181016181,0.6642246254371711
1,sensitivity,arousal,midpoint_as_high,seen_subject_unseen_stimulus,global_train_prior,0,0,720,240,0.6291666666666667,0.5,0.38618925831202044,0.5,0.23554591049382714,0.6640373683813812
1,sensitivity,arousal,midpoint_as_high,seen_subject_unseen_stimulus,subject_prior,0,0,720,240,0.6375,0.5665972170548403,0.5594843773075382,0.6331944341096808,0.22180923190041382,0.6336513339180757
1,sensitivity,arousal,midpoint_as_high,unseen_subject_seen_stimulus,global_train_prior,0,0,720,240,0.5583333333333333,0.5,0.3582887700534759,0.5,0.24715470679012344,0.6874662481228206
