dataset,repetition,role,subject_fold,stimulus_fold,task,label_policy,source_train_rows_total,source_train_scored_paired_rows,class_0_anchors,class_1_anchors,eligible_donors_min,eligible_donors_p01,eligible_donors_p10,eligible_donors_median,eligible_donors_p90,eligible_donors_max,zero_donor_rate,below_5_donor_rate,below_10_donor_rate,below_20_donor_rate,unique_donor_subjects_min,unique_donor_subjects_median,unique_donor_stimuli_min,unique_donor_stimuli_median,paired_modality_anchor_rate,operational_verdict
I-DARE,0,primary,3,0,arousal,discard_midpoint,1152,1041,574,467,405,412.0,420.0,517.0,539.0,560,0.0,0.0,0.0,0.0,42,47.0,23,23.0,1.0,PASS_STRONG
I-DARE,0,primary,3,0,arousal,midpoint_as_low,1152,1152,685,467,405,412.0,420.0,626.0,647.0,666,0.0,0.0,0.0,0.0,42,47.0,23,23.0,1.0,PASS_STRONG
I-DARE,0,primary,3,0,arousal,midpoint_as_high,1152,1152,574,578,506,511.0,519.0,528.0,548.0,567,0.0,0.0,0.0,0.0,46,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,0,primary,3,1,valence,discard_midpoint,1152,941,421,520,361,363.0,367.0,462.0,477.0,506,0.0,0.0,0.0,0.0,47,47.0,16,17.0,1.0,PASS_STRONG
I-DARE,0,primary,3,1,valence,midpoint_as_low,1152,1152,632,520,458,460.0,464.0,570.0,592.0,618,0.0,0.0,0.0,0.0,47,47.0,16,23.0,1.0,PASS_STRONG
I-DARE,0,primary,3,1,valence,midpoint_as_high,1152,1152,421,731,361,363.0,367.0,669.0,682.0,714,0.0,0.0,0.0,0.0,47,47.0,18,22.0,1.0,PASS_STRONG
I-DARE,0,primary,3,1,arousal,discard_midpoint,1152,1010,676,334,276,286.0,294.0,623.0,636.0,660,0.0,0.0,0.0,0.0,42,47.0,23,23.0,1.0,PASS_STRONG
I-DARE,0,primary,3,1,arousal,midpoint_as_low,1152,1152,818,334,276,286.0,295.0,758.0,771.0,795,0.0,0.0,0.0,0.0,42,47.0,23,23.0,1.0,PASS_STRONG
I-DARE,0,primary,3,1,arousal,midpoint_as_high,1152,1152,676,476,410,418.0,427.0,620.0,635.0,660,0.0,0.0,0.0,0.0,45,47.0,23,23.0,1.0,PASS_STRONG
I-DARE,0,primary,3,2,valence,discard_midpoint,1152,947,510,437,377,379.0,383.0,451.0,468.0,500,0.0,0.0,0.0,0.0,47,47.0,14,19.0,1.0,PASS_STRONG
I-DARE,0,primary,3,2,valence,midpoint_as_low,1152,1152,715,437,377,380.0,384.0,652.0,665.0,699,0.0,0.0,0.0,0.0,47,47.0,14,23.0,1.0,PASS_STRONG
I-DARE,0,primary,3,2,valence,midpoint_as_high,1152,1152,510,642,449,450.0,453.0,580.0,596.0,625,0.0,0.0,0.0,0.0,47,47.0,19,21.0,1.0,PASS_STRONG
I-DARE,0,primary,3,2,arousal,discard_midpoint,1152,1032,626,406,344,352.0,360.0,571.0,587.9,612,0.0,0.0,0.0,0.0,42,47.0,23,23.0,1.0,PASS_STRONG
I-DARE,0,primary,3,2,arousal,midpoint_as_low,1152,1152,746,406,344,352.0,361.0,686.0,703.0,725,0.0,0.0,0.0,0.0,42,47.0,23,23.0,1.0,PASS_STRONG
I-DARE,0,primary,3,2,arousal,midpoint_as_high,1152,1152,626,526,459,465.51,473.0,568.0,586.0,612,0.0,0.0,0.0,0.0,46,47.0,23,23.0,1.0,PASS_STRONG
I-DARE,0,primary,3,3,valence,discard_midpoint,1152,951,446,505,387,387.0,390.0,447.0,464.0,490,0.0,0.0,0.0,0.0,47,47.0,15,16.0,1.0,PASS_STRONG
I-DARE,0,primary,3,3,valence,midpoint_as_low,1152,1152,647,505,444,445.51,449.0,585.0,600.0,632,0.0,0.0,0.0,0.0,47,47.0,15,23.0,1.0,PASS_STRONG
I-DARE,0,primary,3,3,valence,midpoint_as_high,1152,1152,446,706,387,387.51,390.0,644.0,653.0,689,0.0,0.0,0.0,0.0,47,47.0,17,20.0,1.0,PASS_STRONG
I-DARE,0,primary,3,3,arousal,discard_midpoint,1152,1027,656,371,310,319.0,327.0,601.0,616.0,640,0.0,0.0,0.0,0.0,42,47.0,23,23.0,1.0,PASS_STRONG
I-DARE,0,primary,3,3,arousal,midpoint_as_low,1152,1152,781,371,310,319.0,328.0,721.0,735.9000000000001,759,0.0,0.0,0.0,0.0,42,47.0,23,23.0,1.0,PASS_STRONG
I-DARE,0,primary,3,3,arousal,midpoint_as_high,1152,1152,656,496,431,437.0,445.0,599.0,615.0,640,0.0,0.0,0.0,0.0,45,47.0,23,23.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,0,0,valence,discard_midpoint,1128,912,412,500,353,355.0,358.0,444.0,460.0,489,0.0,0.0,0.0,0.0,46,46.0,15,16.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,0,0,valence,midpoint_as_low,1128,1128,628,500,441,443.0,446.0,567.0,589.0,613,0.0,0.0,0.0,0.0,46,46.0,15,23.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,0,0,valence,midpoint_as_high,1128,1128,412,716,353,355.0,358.0,655.0,663.0,699,0.0,0.0,0.0,0.0,46,46.0,19,21.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,0,0,arousal,discard_midpoint,1128,1006,586,420,357,365.0,372.0,531.0,550.0,572,0.0,0.0,0.0,0.0,44,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,0,0,arousal,midpoint_as_low,1128,1128,708,420,357,365.27,373.0,649.0,668.0,689,0.0,0.0,0.0,0.0,44,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,0,0,arousal,midpoint_as_high,1128,1128,586,542,475,480.27,487.0,527.0,549.0,572,0.0,0.0,0.0,0.0,45,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,0,1,valence,discard_midpoint,1128,973,486,487,425,427.0,430.0,434.0,450.0,475,0.0,0.0,0.0,0.0,46,46.0,14,15.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,0,1,valence,midpoint_as_low,1128,1128,641,487,428,430.0,433.0,580.0,590.0,627,0.0,0.0,0.0,0.0,46,46.0,14,23.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,0,1,valence,midpoint_as_high,1128,1128,486,642,425,427.0,430.0,581.0,590.0,627,0.0,0.0,0.0,0.0,46,46.0,19,21.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,0,1,arousal,discard_midpoint,1128,1001,563,438,375,382.0,389.0,508.0,526.0,547,0.0,0.0,0.0,0.0,44,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,0,1,arousal,midpoint_as_low,1128,1128,690,438,375,382.0,390.0,632.0,650.0,672,0.0,0.0,0.0,0.0,44,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,0,1,arousal,midpoint_as_high,1128,1128,563,565,496,501.0,507.0,517.0,535.0,551,0.0,0.0,0.0,0.0,45,45.0,22,23.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,0,2,valence,discard_midpoint,1128,924,467,457,397,400.0,404.0,413.0,431.0,457,0.0,0.0,0.0,0.0,46,46.0,15,18.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,0,2,valence,midpoint_as_low,1128,1128,671,457,397,400.0,405.0,609.0,630.0,655,0.0,0.0,0.0,0.0,46,46.0,15,23.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,0,2,valence,midpoint_as_high,1128,1128,467,661,406,410.0,412.0,600.0,608.0,648,0.0,0.0,0.0,0.0,46,46.0,18,22.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,0,2,arousal,discard_midpoint,1128,1001,570,431,367,375.0,383.0,514.0,534.0,556,0.0,0.0,0.0,0.0,43,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,0,2,arousal,midpoint_as_low,1128,1128,697,431,367,375.0,384.0,638.0,657.0,678,0.0,0.0,0.0,0.0,43,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,0,2,arousal,midpoint_as_high,1128,1128,570,558,490,495.27,503.0,519.0,536.0,556,0.0,0.0,0.0,0.0,45,45.0,22,23.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,0,3,valence,discard_midpoint,1128,911,450,461,390,392.0,396.0,407.0,421.0,451,0.0,0.0,0.0,0.0,46,46.0,15,16.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,0,3,valence,midpoint_as_low,1128,1128,667,461,400,404.0,407.0,606.0,617.0,652,0.0,0.0,0.0,0.0,46,46.0,15,23.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,0,3,valence,midpoint_as_high,1128,1128,450,678,390,392.27,396.0,617.0,631.0,664,0.0,0.0,0.0,0.0,46,46.0,17,22.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,0,3,arousal,discard_midpoint,1128,991,642,349,287,296.0,305.0,588.0,602.0,626,0.0,0.0,0.0,0.0,43,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,0,3,arousal,midpoint_as_low,1128,1128,779,349,287,297.0,306.0,720.0,729.0,758,0.0,0.0,0.0,0.0,43,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,0,3,arousal,midpoint_as_high,1128,1128,642,486,421,426.0,435.0,585.0,602.0,626,0.0,0.0,0.0,0.0,45,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,1,0,valence,discard_midpoint,1128,911,411,500,353,354.0,356.0,444.0,458.0,486,0.0,0.0,0.0,0.0,46,46.0,15,16.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,1,0,valence,midpoint_as_low,1128,1128,628,500,440,442.0,446.0,567.0,586.0,613,0.0,0.0,0.0,0.0,46,46.0,15,23.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,1,0,valence,midpoint_as_high,1128,1128,411,717,353,354.0,357.0,656.0,665.0,700,0.0,0.0,0.0,0.0,46,46.0,18,21.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,1,0,arousal,discard_midpoint,1128,1020,655,365,316,317.0,323.0,599.0,617.0,641,0.0,0.0,0.0,0.0,41,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,1,0,arousal,midpoint_as_low,1128,1128,763,365,316,317.0,323.0,703.0,723.0,739,0.0,0.0,0.0,0.0,41,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,1,0,arousal,midpoint_as_high,1128,1128,655,473,413,416.27,423.0,597.5,616.0,641,0.0,0.0,0.0,0.0,44,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,1,1,valence,discard_midpoint,1128,965,476,489,416,417.0,420.0,434.0,447.0,477,0.0,0.0,0.0,0.0,46,46.0,14,15.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,1,1,valence,midpoint_as_low,1128,1128,639,489,430,432.0,435.0,578.0,588.0,625,0.0,0.0,0.0,0.0,46,46.0,14,23.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,1,1,valence,midpoint_as_high,1128,1128,476,652,416,417.27,420.0,591.0,601.0,637,0.0,0.0,0.0,0.0,46,46.0,18,21.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,1,1,arousal,discard_midpoint,1128,1014,641,373,322,324.0,330.0,585.0,602.7,624,0.0,0.0,0.0,0.0,41,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,1,1,arousal,midpoint_as_low,1128,1128,755,373,322,324.27,330.0,696.0,715.0,731,0.0,0.0,0.0,0.0,41,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,1,1,arousal,midpoint_as_high,1128,1128,641,487,427,429.27,436.0,583.5,601.0,624,0.0,0.0,0.0,0.0,44,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,1,2,valence,discard_midpoint,1128,919,462,457,398,400.0,404.0,409.0,429.0,452,0.0,0.0,0.0,0.0,46,46.0,14,18.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,1,2,valence,midpoint_as_low,1128,1128,671,457,398,401.0,405.0,609.0,627.0,655,0.0,0.0,0.0,0.0,46,46.0,14,23.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,1,2,valence,midpoint_as_high,1128,1128,462,666,403,405.0,407.0,606.0,615.0,653,0.0,0.0,0.0,0.0,46,46.0,18,22.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,1,2,arousal,discard_midpoint,1128,1010,636,374,323,325.0,331.0,581.0,597.0,622,0.0,0.0,0.0,0.0,40,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,1,2,arousal,midpoint_as_low,1128,1128,754,374,323,325.0,331.0,695.0,713.0,732,0.0,0.0,0.0,0.0,40,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,1,2,arousal,midpoint_as_high,1128,1128,636,492,431,434.0,440.0,578.0,596.0,622,0.0,0.0,0.0,0.0,45,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,1,3,valence,discard_midpoint,1128,901,439,462,380,382.0,385.0,407.0,418.0,450,0.0,0.0,0.0,0.0,46,46.0,15,16.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,1,3,valence,midpoint_as_low,1128,1128,666,462,403,405.0,408.0,605.0,615.0,651,0.0,0.0,0.0,0.0,46,46.0,15,23.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,1,3,valence,midpoint_as_high,1128,1128,439,689,380,382.0,385.0,628.0,640.3000000000001,675,0.0,0.0,0.0,0.0,46,46.0,16,22.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,1,3,arousal,discard_midpoint,1128,1009,720,289,239,243.0,251.0,664.0,676.0,702,0.0,0.0,0.0,0.0,40,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,1,3,arousal,midpoint_as_low,1128,1128,839,289,239,243.0,252.0,778.0,787.0,815,0.0,0.0,0.0,0.0,40,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,1,3,arousal,midpoint_as_high,1128,1128,720,408,349,353.0,361.0,663.0,675.0,702,0.0,0.0,0.0,0.0,44,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,2,0,valence,discard_midpoint,1128,935,421,514,362,363.34,366.0,457.0,473.0,502,0.0,0.0,0.0,0.0,46,46.0,15,16.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,2,0,valence,midpoint_as_low,1128,1128,614,514,454,455.0,459.0,553.0,573.0,599,0.0,0.0,0.0,0.0,46,46.0,15,23.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,2,0,valence,midpoint_as_high,1128,1128,421,707,362,364.0,366.0,646.0,652.0,690,0.0,0.0,0.0,0.0,46,46.0,18,20.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,2,0,arousal,discard_midpoint,1128,1008,616,392,334,341.07,349.0,561.0,579.0,603,0.0,0.0,0.0,0.0,42,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,2,0,arousal,midpoint_as_low,1128,1128,736,392,334,342.0,350.0,677.0,697.0,715,0.0,0.0,0.0,0.0,42,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,2,0,arousal,midpoint_as_high,1128,1128,616,512,446,453.0,460.0,559.0,578.0,603,0.0,0.0,0.0,0.0,45,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,2,1,valence,discard_midpoint,1128,983,492,491,431,432.0,434.0,438.0,455.0,481,0.0,0.0,0.0,0.0,46,46.0,14,18.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,2,1,valence,midpoint_as_low,1128,1128,637,491,432,433.0,436.0,576.0,588.0,623,0.0,0.0,0.0,0.0,46,46.0,14,23.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,2,1,valence,midpoint_as_high,1128,1128,492,636,431,432.0,435.0,575.0,583.0,622,0.0,0.0,0.0,0.0,46,46.0,18,19.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,2,1,arousal,discard_midpoint,1128,1001,602,399,339,347.0,355.0,547.0,563.0,586,0.0,0.0,0.0,0.0,42,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,2,1,arousal,midpoint_as_low,1128,1128,729,399,339,347.0,355.0,671.0,688.3000000000001,707,0.0,0.0,0.0,0.0,42,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,2,1,arousal,midpoint_as_high,1128,1128,602,526,460,465.0,473.0,545.0,562.0,586,0.0,0.0,0.0,0.0,45,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,2,2,valence,discard_midpoint,1128,937,464,473,403,406.0,408.0,420.0,436.0,464,0.0,0.0,0.0,0.0,46,46.0,15,15.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,2,2,valence,midpoint_as_low,1128,1128,655,473,413,415.0,420.0,593.0,611.3000000000001,639,0.0,0.0,0.0,0.0,46,46.0,15,23.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,2,2,valence,midpoint_as_high,1128,1128,464,664,403,406.0,409.0,603.0,610.0,650,0.0,0.0,0.0,0.0,46,46.0,17,21.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,2,2,arousal,discard_midpoint,1128,1005,595,410,349,357.0,365.0,540.0,557.0,582,0.0,0.0,0.0,0.0,42,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,2,2,arousal,midpoint_as_low,1128,1128,718,410,349,357.27,366.0,659.0,678.0,698,0.0,0.0,0.0,0.0,42,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,2,2,arousal,midpoint_as_high,1128,1128,595,533,466,472.0,479.0,537.0,556.0,582,0.0,0.0,0.0,0.0,45,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,2,3,valence,discard_midpoint,1128,934,459,475,399,400.0,403.0,420.5,433.0,464,0.0,0.0,0.0,0.0,46,46.0,15,16.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,2,3,valence,midpoint_as_low,1128,1128,653,475,414,417.0,421.0,592.0,605.0,638,0.0,0.0,0.0,0.0,46,46.0,15,23.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,2,3,valence,midpoint_as_high,1128,1128,459,669,399,400.0,404.0,608.0,624.0,655,0.0,0.0,0.0,0.0,46,46.0,18,20.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,2,3,arousal,discard_midpoint,1128,1003,674,329,268,278.02,289.0,620.0,632.0,658,0.0,0.0,0.0,0.0,41,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,2,3,arousal,midpoint_as_low,1128,1128,799,329,268,279.0,290.0,740.0,750.0,776,0.0,0.0,0.0,0.0,41,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,2,3,arousal,midpoint_as_high,1128,1128,674,454,388,395.0,405.0,618.0,631.0,658,0.0,0.0,0.0,0.0,45,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,3,0,valence,discard_midpoint,1152,932,427,505,367,369.0,372.0,447.0,464.0,493,0.0,0.0,0.0,0.0,47,47.0,15,15.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,3,0,valence,midpoint_as_low,1152,1152,647,505,443,446.0,450.0,585.0,608.9000000000001,632,0.0,0.0,0.0,0.0,47,47.0,15,22.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,3,0,valence,midpoint_as_high,1152,1152,427,725,367,369.0,372.0,663.0,671.0,708,0.0,0.0,0.0,0.0,47,47.0,19,21.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,3,0,arousal,discard_midpoint,1152,1034,627,407,347,355.0,363.0,572.0,590.0,613,0.0,0.0,0.0,0.0,42,47.0,23,23.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,3,0,arousal,midpoint_as_low,1152,1152,745,407,347,355.0,363.0,685.0,705.0,725,0.0,0.0,0.0,0.0,42,47.0,23,23.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,3,0,arousal,midpoint_as_high,1152,1152,627,525,459,465.0,473.0,569.0,589.0,613,0.0,0.0,0.0,0.0,45,47.0,23,23.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,3,1,valence,discard_midpoint,1152,988,499,489,428,430.0,433.0,443.0,457.0,488,0.0,0.0,0.0,0.0,47,47.0,14,19.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,3,1,valence,midpoint_as_low,1152,1152,663,489,428,430.0,433.0,601.0,609.0,648,0.0,0.0,0.0,0.0,47,47.0,14,21.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,3,1,valence,midpoint_as_high,1152,1152,499,653,437,439.0,442.0,591.0,599.0,638,0.0,0.0,0.0,0.0,47,47.0,19,21.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,3,1,arousal,discard_midpoint,1152,1031,609,422,361,368.0,376.0,554.0,572.0,593,0.0,0.0,0.0,0.0,42,47.0,23,23.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,3,1,arousal,midpoint_as_low,1152,1152,730,422,361,368.51,377.0,671.0,689.0,708,0.0,0.0,0.0,0.0,42,47.0,23,23.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,3,1,arousal,midpoint_as_high,1152,1152,609,543,477,482.0,490.0,549.5,571.0,593,0.0,0.0,0.0,0.0,45,47.0,23,23.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,3,2,valence,discard_midpoint,1152,940,476,464,402,405.39,410.9,421.0,440.0,465,0.0,0.0,0.0,0.0,47,47.0,15,18.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,3,2,valence,midpoint_as_low,1152,1152,688,464,402,406.0,412.0,625.0,648.0,672,0.0,0.0,0.0,0.0,47,47.0,15,22.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,3,2,valence,midpoint_as_high,1152,1152,476,676,414,417.0,420.0,614.0,622.0,663,0.0,0.0,0.0,0.0,47,47.0,18,22.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,3,2,arousal,discard_midpoint,1152,1031,602,429,367,375.0,383.0,547.0,565.0,588,0.0,0.0,0.0,0.0,41,47.0,23,23.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,3,2,arousal,midpoint_as_low,1152,1152,723,429,367,375.0,383.0,663.0,682.0,704,0.0,0.0,0.0,0.0,41,47.0,23,23.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,3,2,arousal,midpoint_as_high,1152,1152,602,550,483,488.0,496.0,541.0,564.0,588,0.0,0.0,0.0,0.0,46,47.0,23,23.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,3,3,valence,discard_midpoint,1152,938,467,471,406,408.0,411.0,418.0,434.0,460,0.0,0.0,0.0,0.0,47,47.0,15,15.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,3,3,valence,midpoint_as_low,1152,1152,681,471,408,411.51,416.0,619.0,629.0,664,0.0,0.0,0.0,0.0,47,47.0,15,21.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,3,3,valence,midpoint_as_high,1152,1152,467,685,406,408.0,412.0,623.0,640.0,671,0.0,0.0,0.0,0.0,47,47.0,17,22.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,3,3,arousal,discard_midpoint,1152,1026,670,356,294,303.5,313.0,615.0,630.0,654,0.0,0.0,0.0,0.0,42,47.0,23,23.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,3,3,arousal,midpoint_as_low,1152,1152,796,356,294,305.0,314.0,736.0,747.0,774,0.0,0.0,0.0,0.0,42,47.0,23,23.0,1.0,PASS_STRONG
I-DARE,1,sensitivity,3,3,arousal,midpoint_as_high,1152,1152,670,482,416,423.0,432.0,613.0,628.0,654,0.0,0.0,0.0,0.0,45,47.0,23,23.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,0,0,valence,discard_midpoint,1128,978,486,492,426,427.0,430.0,437.0,451.0,482,0.0,0.0,0.0,0.0,46,46.0,13,13.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,0,0,valence,midpoint_as_low,1128,1128,636,492,434,435.0,438.0,575.0,587.0,623,0.0,0.0,0.0,0.0,46,46.0,13,23.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,0,0,valence,midpoint_as_high,1128,1128,486,642,426,427.0,430.0,582.0,589.0,628,0.0,0.0,0.0,0.0,46,46.0,17,20.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,0,0,arousal,discard_midpoint,1128,1000,608,392,338,343.0,349.0,553.0,570.0,593,0.0,0.0,0.0,0.0,42,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,0,0,arousal,midpoint_as_low,1128,1128,736,392,338,343.0,350.0,677.0,698.0,715,0.0,0.0,0.0,0.0,42,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,0,0,arousal,midpoint_as_high,1128,1128,608,520,456,461.0,467.0,550.0,569.0,593,0.0,0.0,0.0,0.0,45,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,0,1,valence,discard_midpoint,1128,936,434,502,374,376.0,379.0,446.0,459.0,489,0.0,0.0,0.0,0.0,46,46.0,15,15.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,0,1,valence,midpoint_as_low,1128,1128,626,502,441,444.0,448.0,565.0,583.0,612,0.0,0.0,0.0,0.0,46,46.0,15,23.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,0,1,valence,midpoint_as_high,1128,1128,434,694,374,376.0,379.0,633.0,640.0,679,0.0,0.0,0.0,0.0,46,46.0,17,21.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,0,1,arousal,discard_midpoint,1128,997,593,404,352,354.0,360.0,539.0,556.0,579,0.0,0.0,0.0,0.0,41,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,0,1,arousal,midpoint_as_low,1128,1128,724,404,352,354.27,360.0,665.0,685.3000000000001,702,0.0,0.0,0.0,0.0,41,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,0,1,arousal,midpoint_as_high,1128,1128,593,535,471,475.0,481.0,534.0,555.0,579,0.0,0.0,0.0,0.0,46,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,0,2,valence,discard_midpoint,1128,890,374,516,314,317.89,321.0,460.0,476.1,504,0.0,0.0,0.0,0.0,46,46.0,17,17.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,0,2,valence,midpoint_as_low,1128,1128,612,516,454,457.0,461.0,551.0,569.3000000000001,598,0.0,0.0,0.0,0.0,46,46.0,17,23.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,0,2,valence,midpoint_as_high,1128,1128,374,754,314,318.0,322.0,692.0,703.0,734,0.0,0.0,0.0,0.0,46,46.0,18,21.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,0,2,arousal,discard_midpoint,1128,990,702,288,236,241.89,252.0,649.0,662.0,683,0.0,0.0,0.0,0.0,41,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,0,2,arousal,midpoint_as_low,1128,1128,840,288,236,243.0,252.0,780.0,791.0,814,0.0,0.0,0.0,0.0,41,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,0,2,arousal,midpoint_as_high,1128,1128,702,426,365,371.0,382.0,646.0,660.0,683,0.0,0.0,0.0,0.0,45,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,2,sensitivity,0,3,valence,discard_midpoint,1128,913,518,395,337,339.12,343.0,461.0,475.0,507,0.0,0.0,0.0,0.0,46,46.0,14,20.0,1.0,PASS_STRONG
