dataset,artifact_path,commit_sha,analysis_type,protocol,task,label_policy,uses_target_subject,uses_target_stimulus,strict_joint,reproducible,usable_for_current_audit,notes,commit_date,commit_message,git_status_at_commit,current_path_exists,deleted_later_in_history
I-DARE,docs/roca/idare_direct_deviation_predictability_audit_current_direct_model_metrics.csv,ab51848cb732c4143587d5fa5b0ecbfd5d4bcf60,model-or-training-result,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T17:48:28+03:00,Add I-DARE direct deviation predictability audit,A,yes,yes
I-DARE,docs/roca/idare_direct_deviation_predictability_audit_current_feature_bottleneck_matrix.csv,ab51848cb732c4143587d5fa5b0ecbfd5d4bcf60,model-or-training-result,unspecified,unspecified,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T17:48:28+03:00,Add I-DARE direct deviation predictability audit,A,yes,yes
I-DARE,docs/roca/idare_direct_deviation_predictability_audit_current_high_residual_metrics.csv,ab51848cb732c4143587d5fa5b0ecbfd5d4bcf60,other,unspecified,unspecified,unspecified,unknown,unknown,no,unknown,manual-review,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T17:48:28+03:00,Add I-DARE direct deviation predictability audit,A,yes,yes
I-DARE,docs/roca/idare_direct_deviation_predictability_audit_current_next_steps.csv,ab51848cb732c4143587d5fa5b0ecbfd5d4bcf60,model-or-training-result,unspecified,unspecified,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T17:48:28+03:00,Add I-DARE direct deviation predictability audit,A,yes,yes
I-DARE,docs/roca/idare_failure_subject_physiology_rescue_audit_current.json,5b212a3eb5f98d566475198cdd1c27a850a8b8f4,chance-or-null-analysis,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T19:31:33+03:00,Add I-DARE failure-subject physiology rescue audit,A,yes,yes
I-DARE,docs/roca/idare_failure_subject_physiology_rescue_audit_current.md,5b212a3eb5f98d566475198cdd1c27a850a8b8f4,model-or-training-result,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T19:31:33+03:00,Add I-DARE failure-subject physiology rescue audit,A,yes,yes
I-DARE,docs/roca/idare_failure_subject_physiology_rescue_audit_current_decision_table.csv,5b212a3eb5f98d566475198cdd1c27a850a8b8f4,model-or-training-result,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T19:31:33+03:00,Add I-DARE failure-subject physiology rescue audit,A,yes,yes
I-DARE,docs/roca/idare_failure_subject_physiology_rescue_audit_current_failure_rescue_metrics.csv,5b212a3eb5f98d566475198cdd1c27a850a8b8f4,model-or-training-result,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T19:31:33+03:00,Add I-DARE failure-subject physiology rescue audit,A,yes,yes
I-DARE,docs/roca/idare_failure_subject_physiology_rescue_audit_current_failure_subject_stats.csv,5b212a3eb5f98d566475198cdd1c27a850a8b8f4,model-or-training-result,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T19:31:33+03:00,Add I-DARE failure-subject physiology rescue audit,A,yes,yes
I-DARE,docs/roca/idare_failure_subject_physiology_rescue_audit_current_locked_failure_subject_set.csv,5b212a3eb5f98d566475198cdd1c27a850a8b8f4,other,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,manual-review,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T19:31:33+03:00,Add I-DARE failure-subject physiology rescue audit,A,yes,yes
I-DARE,docs/roca/idare_failure_subject_physiology_rescue_audit_current_next_steps.csv,5b212a3eb5f98d566475198cdd1c27a850a8b8f4,model-or-training-result,unspecified,arousal,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-30T19:31:33+03:00,Add I-DARE failure-subject physiology rescue audit,A,yes,yes
I-DARE,docs/roca/idare_fewshot_calibration_confirmatory_stats_current.json,3fdc52fee2797ec791a800840eb63e942315745e,chance-or-null-analysis,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-29T22:42:45+03:00,Add I-DARE few-shot calibration confirmatory stats,A,yes,yes
I-DARE,docs/roca/idare_fewshot_calibration_confirmatory_stats_current.md,3fdc52fee2797ec791a800840eb63e942315745e,prior-or-baseline,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-29T22:42:45+03:00,Add I-DARE few-shot calibration confirmatory stats,A,yes,yes
I-DARE,docs/roca/idare_fewshot_calibration_confirmatory_stats_current_calibration_curve.csv,3fdc52fee2797ec791a800840eb63e942315745e,prior-or-baseline,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-29T22:42:45+03:00,Add I-DARE few-shot calibration confirmatory stats,A,yes,yes
I-DARE,docs/roca/idare_fewshot_calibration_confirmatory_stats_current_failure_subjects.csv,3fdc52fee2797ec791a800840eb63e942315745e,model-or-training-result,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-29T22:42:45+03:00,Add I-DARE few-shot calibration confirmatory stats,A,yes,yes
I-DARE,docs/roca/idare_fewshot_calibration_confirmatory_stats_current_paired_subject_stats.csv,3fdc52fee2797ec791a800840eb63e942315745e,prior-or-baseline,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-29T22:42:45+03:00,Add I-DARE few-shot calibration confirmatory stats,A,yes,yes
I-DARE,docs/roca/idare_fewshot_calibration_confirmatory_stats_current_verdict.csv,3fdc52fee2797ec791a800840eb63e942315745e,model-or-training-result,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-29T22:42:45+03:00,Add I-DARE few-shot calibration confirmatory stats,A,yes,yes
I-DARE,docs/roca/idare_fewshot_calibration_confirmatory_stats_smoke_current.json,3fdc52fee2797ec791a800840eb63e942315745e,chance-or-null-analysis,smoke-or-partial,valence+arousal,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-29T22:42:45+03:00,Add I-DARE few-shot calibration confirmatory stats,A,yes,yes
I-DARE,docs/roca/idare_fewshot_calibration_confirmatory_stats_smoke_current.md,3fdc52fee2797ec791a800840eb63e942315745e,prior-or-baseline,smoke-or-partial,valence+arousal,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-29T22:42:45+03:00,Add I-DARE few-shot calibration confirmatory stats,A,yes,yes
I-DARE,docs/roca/idare_fewshot_calibration_confirmatory_stats_smoke_current_calibration_curve.csv,3fdc52fee2797ec791a800840eb63e942315745e,prior-or-baseline,smoke-or-partial,valence+arousal,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-29T22:42:45+03:00,Add I-DARE few-shot calibration confirmatory stats,A,yes,yes
I-DARE,docs/roca/idare_fewshot_calibration_confirmatory_stats_smoke_current_failure_subjects.csv,3fdc52fee2797ec791a800840eb63e942315745e,prior-or-baseline,smoke-or-partial,valence+arousal,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-29T22:42:45+03:00,Add I-DARE few-shot calibration confirmatory stats,A,yes,yes
I-DARE,docs/roca/idare_fewshot_calibration_confirmatory_stats_smoke_current_paired_subject_stats.csv,3fdc52fee2797ec791a800840eb63e942315745e,prior-or-baseline,smoke-or-partial,valence+arousal,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-29T22:42:45+03:00,Add I-DARE few-shot calibration confirmatory stats,A,yes,yes
I-DARE,docs/roca/idare_fewshot_calibration_confirmatory_stats_smoke_current_verdict.csv,3fdc52fee2797ec791a800840eb63e942315745e,model-or-training-result,smoke-or-partial,valence+arousal,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-29T22:42:45+03:00,Add I-DARE few-shot calibration confirmatory stats,A,yes,yes
I-DARE,docs/roca/idare_fewshot_residual_calibration_audit_current.json,7da9d790a21a3b1c7791d6f1f2a6f505c2520688,prior-or-baseline,leave-one-subject-out,valence+arousal,unspecified,no,yes,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-29T15:14:55+03:00,Add I-DARE few-shot residual calibration audit,A,yes,yes
I-DARE,docs/roca/idare_fewshot_residual_calibration_audit_current.md,7da9d790a21a3b1c7791d6f1f2a6f505c2520688,prior-or-baseline,leave-one-subject-out,valence+arousal,midpoint_as_high+midpoint_as_low,no,yes,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-29T15:14:55+03:00,Add I-DARE few-shot residual calibration audit,A,yes,yes
I-DARE,docs/roca/idare_fewshot_residual_calibration_audit_current_binary_metrics.csv,7da9d790a21a3b1c7791d6f1f2a6f505c2520688,prior-or-baseline,unspecified,valence+arousal,discard_midpoint+midpoint_as_high+midpoint_as_low,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-29T15:14:55+03:00,Add I-DARE few-shot residual calibration audit,A,yes,yes
I-DARE,docs/roca/idare_fewshot_residual_calibration_audit_current_main_metrics.csv,7da9d790a21a3b1c7791d6f1f2a6f505c2520688,prior-or-baseline,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-29T15:14:55+03:00,Add I-DARE few-shot residual calibration audit,A,yes,yes
I-DARE,docs/roca/idare_fewshot_residual_calibration_audit_current_subject_metrics.csv,7da9d790a21a3b1c7791d6f1f2a6f505c2520688,prior-or-baseline,unspecified,arousal,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-29T15:14:55+03:00,Add I-DARE few-shot residual calibration audit,A,yes,yes
I-DARE,docs/roca/idare_fewshot_residual_calibration_audit_current_subject_winloss.csv,7da9d790a21a3b1c7791d6f1f2a6f505c2520688,model-or-training-result,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-29T15:14:55+03:00,Add I-DARE few-shot residual calibration audit,A,yes,yes
